sample_id,word_id,modality,observed,coverage,source_count,weight_sum
-dxfTGcXJoc$_$0,11,A,1,1.0,34,1.0
-dxfTGcXJoc$_$0,12,A,1,1.0,10,1.0
-dxfTGcXJoc$_$0,13,A,1,1.0,20,1.0
-dxfTGcXJoc$_$0,14,A,1,1.0,20,1.0
-dxfTGcXJoc$_$0,15,A,1,1.0,98,0.9999999999999998
-dxfTGcXJoc$_$0,16,A,1,1.0,85,1.0
-dxfTGcXJoc$_$0,17,A,1,1.0,12,0.9999999999999999
-dxfTGcXJoc$_$0,18,A,1,1.0,62,0.9999999999999998
-dxfTGcXJoc$_$0,19,A,1,1.0,45,0.9999999999999999
-dxfTGcXJoc$_$0,20,A,1,1.0,10,1.0
-dxfTGcXJoc$_$0,21,A,1,1.0,18,0.9999999999999999
-dxfTGcXJoc$_$0,22,A,1,1.0,14,1.0000000000000002
-dxfTGcXJoc$_$0,23,A,1,1.0,47,0.9999999999999999
-dxfTGcXJoc$_$0,24,A,1,1.0,34,1.0
-dxfTGcXJoc$_$0,25,A,1,1.0,12,0.9999999999999999
-dxfTGcXJoc$_$0,26,A,1,1.0,22,0.9999999999999999
-dxfTGcXJoc$_$0,27,A,1,1.0,14,1.0
-dxfTGcXJoc$_$0,28,A,1,1.0,20,0.9999999999999999
-dxfTGcXJoc$_$0,29,A,1,1.0,40,1.0
-dxfTGcXJoc$_$0,30,A,1,1.0,10,0.9999999999999999
-dxfTGcXJoc$_$0,31,A,1,1.0,38,0.9999999999999998
-dxfTGcXJoc$_$0,32,A,1,1.0,28,1.0
-dxfTGcXJoc$_$0,33,A,1,1.0,95,1.0
-dxfTGcXJoc$_$0,34,A,1,1.0,12,1.0
-dxfTGcXJoc$_$0,35,A,1,1.0,87,1.0
-dxfTGcXJoc$_$0,36,A,1,1.0,10,1.0
-dxfTGcXJoc$_$0,37,A,1,1.0,103,0.9999999999999998
-dxfTGcXJoc$_$0,38,A,1,1.0,10,1.0
-dxfTGcXJoc$_$0,39,A,1,1.0,34,1.0
-dxfTGcXJoc$_$0,40,A,1,1.0,52,1.0
-dxfTGcXJoc$_$1,0,A,1,1.0,14,0.9999999999999999
-dxfTGcXJoc$_$1,1,A,1,1.0,10,1.0
-dxfTGcXJoc$_$1,2,A,1,1.0,26,1.0
-dxfTGcXJoc$_$1,3,A,1,1.0,35,1.0
-dxfTGcXJoc$_$1,4,A,1,1.0,28,1.0
-dxfTGcXJoc$_$1,5,A,1,1.0,35,1.0
-dxfTGcXJoc$_$1,6,A,1,1.0,8,1.0
-dxfTGcXJoc$_$1,7,A,1,1.0,52,1.0
-dxfTGcXJoc$_$1,8,A,1,1.0,35,1.0
-dxfTGcXJoc$_$1,9,A,1,1.0,12,1.0
-dxfTGcXJoc$_$1,10,A,1,1.0,24,1.0
-dxfTGcXJoc$_$1,11,A,1,1.0,51,1.0
-dxfTGcXJoc$_$1,12,A,1,1.0,60,1.0
-dxfTGcXJoc$_$1,13,A,1,1.0,44,1.0000000000000002
-dxfTGcXJoc$_$1,14,A,1,1.0,12,1.0
-dxfTGcXJoc$_$1,15,A,1,1.0,74,1.0
-dxfTGcXJoc$_$1,16,A,1,1.0,18,1.0
-dxfTGcXJoc$_$1,17,A,1,1.0,10,0.9999999999999999
-dxfTGcXJoc$_$1,18,A,1,1.0,64,1.0
-dxfTGcXJoc$_$1,19,A,1,1.0,10,1.0
-dxfTGcXJoc$_$1,20,A,1,1.0,14,1.0
-dxfTGcXJoc$_$1,21,A,1,1.0,36,1.0
-dxfTGcXJoc$_$1,22,A,1,1.0,50,1.0
-dxfTGcXJoc$_$1,23,A,1,1.0,56,1.0
-dxfTGcXJoc$_$1,24,A,1,1.0,52,1.0
-dxfTGcXJoc$_$1,25,A,1,1.0,18,1.0
-dxfTGcXJoc$_$1,26,A,1,1.0,12,1.0
-dxfTGcXJoc$_$1,27,A,1,1.0,10,1.0
-dxfTGcXJoc$_$1,28,A,1,1.0,18,1.0
-dxfTGcXJoc$_$1,29,A,1,1.0,22,0.9999999999999999
-dxfTGcXJoc$_$1,30,A,1,1.0,46,1.0
-dxfTGcXJoc$_$1,31,A,1,1.0,40,1.0
-dxfTGcXJoc$_$1,32,A,1,1.0,18,0.9999999999999999
-dxfTGcXJoc$_$1,33,A,1,1.0,22,1.0
-dxfTGcXJoc$_$1,34,A,1,1.0,8,1.0
-dxfTGcXJoc$_$1,35,A,1,1.0,54,1.0000000000000002
-dxfTGcXJoc$_$2,0,A,1,1.0,8,1.0
-dxfTGcXJoc$_$2,1,A,1,1.0,94,1.0
-dxfTGcXJoc$_$2,2,A,1,1.0,54,0.9999999999999998
-dxfTGcXJoc$_$2,3,A,1,1.0,68,1.0
-dxfTGcXJoc$_$2,4,A,1,1.0,60,0.9999999999999999
-dxfTGcXJoc$_$2,5,A,1,1.0,68,1.0
-dxfTGcXJoc$_$2,6,A,1,1.0,10,1.0
-dxfTGcXJoc$_$2,7,A,1,1.0,42,1.0
-dxfTGcXJoc$_$2,8,A,1,1.0,48,1.0
-dxfTGcXJoc$_$2,9,A,1,1.0,16,1.0
-dxfTGcXJoc$_$2,10,A,1,1.0,20,1.0
-dxfTGcXJoc$_$2,11,A,1,1.0,14,1.0
-dxfTGcXJoc$_$2,12,A,1,1.0,31,0.9999999999999999
-dxfTGcXJoc$_$2,13,A,1,1.0,44,1.0
-dxfTGcXJoc$_$2,14,A,1,1.0,16,1.0
-dxfTGcXJoc$_$2,15,A,1,1.0,10,1.0
-dxfTGcXJoc$_$2,16,A,1,1.0,10,1.0
-dxfTGcXJoc$_$2,17,A,1,1.0,38,1.0000000000000002
-dxfTGcXJoc$_$2,18,A,1,1.0,50,1.0
-dxfTGcXJoc$_$2,19,A,1,1.0,12,1.0
-dxfTGcXJoc$_$2,20,A,1,1.0,34,1.0
-dxfTGcXJoc$_$2,21,A,1,1.0,24,1.0
-dxfTGcXJoc$_$2,22,A,1,1.0,10,1.0
-dxfTGcXJoc$_$2,23,A,1,1.0,36,1.0000000000000002
-dxfTGcXJoc$_$2,24,A,1,1.0,56,0.9999999999999999
-dxfTGcXJoc$_$2,25,A,1,1.0,56,1.0
-dxfTGcXJoc$_$2,26,A,1,1.0,10,1.0
-dxfTGcXJoc$_$2,27,A,1,1.0,10,1.0
-dxfTGcXJoc$_$2,28,A,1,1.0,54,0.9999999999999999
-dxfTGcXJoc$_$2,29,A,1,1.0,44,0.9999999999999999
-dxfTGcXJoc$_$2,30,A,1,1.0,9,1.0
-dxfTGcXJoc$_$2,31,A,1,1.0,48,1.0
-dxfTGcXJoc$_$2,32,A,1,1.0,38,1.0000000000000002
-dxfTGcXJoc$_$2,33,A,1,1.0,76,1.0
-dxfTGcXJoc$_$6,0,A,1,1.0,52,1.0000000000000002
-dxfTGcXJoc$_$6,1,A,1,1.0,89,1.0
-dxfTGcXJoc$_$6,2,A,1,1.0,8,1.0
-dxfTGcXJoc$_$6,3,A,1,1.0,14,0.9999999999999999
-dxfTGcXJoc$_$6,4,A,1,1.0,34,0.9999999999999999
-dxfTGcXJoc$_$6,5,A,1,1.0,40,1.0
-dxfTGcXJoc$_$6,6,A,1,1.0,61,1.0
-dxfTGcXJoc$_$6,7,A,1,1.0,54,1.0
-dxfTGcXJoc$_$6,8,A,1,1.0,12,1.0
-dxfTGcXJoc$_$6,9,A,1,1.0,12,1.0
-dxfTGcXJoc$_$6,10,A,1,1.0,55,1.0
-dxfTGcXJoc$_$6,11,A,1,1.0,38,1.0
-dxfTGcXJoc$_$6,12,A,1,1.0,16,1.0
-dxfTGcXJoc$_$6,13,A,1,1.0,22,1.0
-dxfTGcXJoc$_$6,14,A,1,1.0,16,1.0
-dxfTGcXJoc$_$6,15,A,1,1.0,52,0.9999999999999999
-dxfTGcXJoc$_$6,16,A,1,1.0,48,1.0
-dxfTGcXJoc$_$6,17,A,1,1.0,10,1.0
-dxfTGcXJoc$_$6,18,A,1,1.0,75,0.9999999999999999
-dxfTGcXJoc$_$6,19,A,1,1.0,18,1.0
-dxfTGcXJoc$_$6,20,A,1,1.0,24,1.0
-dxfTGcXJoc$_$6,21,A,1,1.0,16,1.0
-dxfTGcXJoc$_$6,22,A,1,1.0,14,1.0
-dxfTGcXJoc$_$6,23,A,1,1.0,10,1.0
-dxfTGcXJoc$_$6,24,A,1,1.0,42,0.9999999999999999
-dxfTGcXJoc$_$6,25,A,1,1.0,59,1.0000000000000002
-dxfTGcXJoc$_$6,26,A,1,1.0,50,1.0
-egA8-b7-3M$_$1,0,A,1,1.0,34,1.0
-egA8-b7-3M$_$1,1,A,1,1.0,42,1.0
-egA8-b7-3M$_$1,2,A,1,1.0,6,1.0
-egA8-b7-3M$_$1,3,A,1,1.0,63,1.0
-egA8-b7-3M$_$1,4,A,1,1.0,24,1.0
-egA8-b7-3M$_$1,5,A,1,1.0,22,0.9999999999999999
-egA8-b7-3M$_$1,6,A,1,1.0,55,1.0
-egA8-b7-3M$_$1,7,A,1,1.0,42,1.0
-egA8-b7-3M$_$1,8,A,1,1.0,36,1.0000000000000002
-egA8-b7-3M$_$1,9,A,1,1.0,24,1.0
-egA8-b7-3M$_$1,10,A,1,1.0,10,1.0
-egA8-b7-3M$_$1,11,A,1,1.0,40,0.9999999999999999
-egA8-b7-3M$_$1,12,A,1,1.0,38,1.0
-egA8-b7-3M$_$1,13,A,1,1.0,14,0.9999999999999999
-egA8-b7-3M$_$1,14,A,1,1.0,26,1.0
-egA8-b7-3M$_$1,15,A,1,1.0,10,1.0
-egA8-b7-3M$_$1,16,A,1,1.0,32,0.9999999999999999
-egA8-b7-3M$_$1,17,A,1,1.0,24,1.0
-egA8-b7-3M$_$1,18,A,1,1.0,23,0.9999999999999999
-egA8-b7-3M$_$1,19,A,1,1.0,66,1.0000000000000002
-egA8-b7-3M$_$13,0,A,1,1.0,12,1.0
-egA8-b7-3M$_$13,1,A,1,1.0,11,1.0
-egA8-b7-3M$_$13,2,A,1,1.0,12,1.0
-egA8-b7-3M$_$13,3,A,1,1.0,25,1.0
-egA8-b7-3M$_$13,4,A,1,1.0,23,0.9999999999999999
-egA8-b7-3M$_$13,5,A,1,1.0,96,0.9999999999999998
-egA8-b7-3M$_$13,6,A,1,1.0,17,1.0
-egA8-b7-3M$_$13,7,A,1,1.0,25,1.0
-egA8-b7-3M$_$13,8,A,1,1.0,23,1.0000000000000002
-egA8-b7-3M$_$13,9,A,1,1.0,8,0.9999999999999999
-egA8-b7-3M$_$13,10,A,1,1.0,33,0.9999999999999999
-egA8-b7-3M$_$16,0,A,1,1.0,35,1.0
-egA8-b7-3M$_$16,1,A,1,1.0,36,1.0
-egA8-b7-3M$_$16,2,A,1,1.0,20,0.9999999999999999
-egA8-b7-3M$_$16,3,A,1,1.0,46,1.0000000000000002
-egA8-b7-3M$_$16,4,A,1,1.0,10,1.0
-egA8-b7-3M$_$16,5,A,1,1.0,57,0.9999999999999999
-egA8-b7-3M$_$16,6,A,1,1.0,12,1.0
-egA8-b7-3M$_$16,7,A,1,1.0,54,0.9999999999999999
-egA8-b7-3M$_$16,8,A,1,1.0,18,1.0
-egA8-b7-3M$_$16,9,A,1,1.0,52,0.9999999999999998
-egA8-b7-3M$_$16,10,A,1,1.0,47,1.0000000000000002
-egA8-b7-3M$_$17,0,A,1,1.0,10,1.0
-egA8-b7-3M$_$17,1,A,1,1.0,14,1.0000000000000002
-egA8-b7-3M$_$17,2,A,1,1.0,16,1.0
-egA8-b7-3M$_$17,3,A,1,1.0,20,1.0000000000000002
-egA8-b7-3M$_$17,4,A,1,1.0,70,0.9999999999999997
-egA8-b7-3M$_$17,5,A,1,1.0,16,0.9999999999999999
-egA8-b7-3M$_$17,6,A,1,1.0,14,1.0
-egA8-b7-3M$_$17,7,A,1,1.0,20,1.0
-egA8-b7-3M$_$17,8,A,1,1.0,41,0.9999999999999999
-egA8-b7-3M$_$17,9,A,1,1.0,63,1.0
-egA8-b7-3M$_$17,10,A,1,1.0,15,1.0
-egA8-b7-3M$_$17,11,A,1,1.0,16,1.0
-egA8-b7-3M$_$17,12,A,1,1.0,8,1.0
-egA8-b7-3M$_$17,13,A,1,1.0,18,1.0
-egA8-b7-3M$_$17,14,A,1,1.0,21,1.0
-egA8-b7-3M$_$17,15,A,1,1.0,39,0.9999999999999999
-egA8-b7-3M$_$18,0,A,1,1.0,10,1.0
-egA8-b7-3M$_$18,1,A,1,1.0,45,1.0
-egA8-b7-3M$_$18,2,A,1,1.0,47,1.0000000000000002
-egA8-b7-3M$_$18,3,A,1,1.0,10,1.0
-egA8-b7-3M$_$18,4,A,1,1.0,18,0.9999999999999999
-egA8-b7-3M$_$18,5,A,1,1.0,12,1.0
-egA8-b7-3M$_$18,6,A,1,1.0,6,1.0
-egA8-b7-3M$_$18,7,A,1,1.0,18,0.9999999999999999
-egA8-b7-3M$_$18,8,A,1,1.0,67,1.0000000000000002
-egA8-b7-3M$_$18,9,A,1,1.0,12,0.9999999999999999
-egA8-b7-3M$_$18,10,A,1,1.0,36,1.0
-egA8-b7-3M$_$18,11,A,1,1.0,16,1.0
-egA8-b7-3M$_$18,12,A,1,1.0,36,1.0000000000000002
-egA8-b7-3M$_$18,13,A,1,1.0,12,1.0
-egA8-b7-3M$_$18,14,A,1,1.0,25,0.9999999999999999
-egA8-b7-3M$_$18,15,A,1,1.0,24,0.9999999999999999
-egA8-b7-3M$_$18,16,A,1,1.0,10,1.0
-egA8-b7-3M$_$18,17,A,1,1.0,12,1.0
-egA8-b7-3M$_$18,18,A,1,1.0,22,0.9999999999999998
-egA8-b7-3M$_$18,19,A,1,1.0,25,0.9999999999999999
-egA8-b7-3M$_$18,20,A,1,1.0,42,1.0
-egA8-b7-3M$_$18,21,A,1,1.0,25,1.0
-egA8-b7-3M$_$20,0,A,1,1.0,18,1.0
-egA8-b7-3M$_$20,1,A,1,1.0,22,1.0000000000000002
-egA8-b7-3M$_$20,2,A,1,1.0,19,1.0
-egA8-b7-3M$_$20,3,A,1,1.0,4,1.0
-egA8-b7-3M$_$20,4,A,1,1.0,31,1.0
-egA8-b7-3M$_$20,5,A,1,1.0,14,1.0000000000000002
-egA8-b7-3M$_$20,6,A,1,1.0,15,1.0
-egA8-b7-3M$_$20,7,A,1,1.0,14,0.9999999999999998
-egA8-b7-3M$_$20,8,A,1,1.0,41,1.0
-egA8-b7-3M$_$20,9,A,1,1.0,17,1.0
-egA8-b7-3M$_$20,10,A,1,1.0,6,1.0
-egA8-b7-3M$_$20,11,A,1,1.0,39,1.0
-egA8-b7-3M$_$20,12,A,1,1.0,12,1.0
-egA8-b7-3M$_$20,13,A,1,1.0,19,1.0
-egA8-b7-3M$_$20,14,A,1,1.0,23,0.9999999999999999
-egA8-b7-3M$_$20,15,A,1,1.0,14,1.0
-egA8-b7-3M$_$20,16,A,1,1.0,47,0.9999999999999997
-egA8-b7-3M$_$20,17,A,1,1.0,12,1.0
-egA8-b7-3M$_$20,18,A,1,1.0,20,1.0
-egA8-b7-3M$_$20,19,A,1,1.0,45,1.0
-egA8-b7-3M$_$26,0,A,1,1.0,21,1.0
-egA8-b7-3M$_$26,1,A,1,1.0,44,1.0
-egA8-b7-3M$_$26,2,A,1,1.0,8,1.0
-egA8-b7-3M$_$26,3,A,1,1.0,16,1.0
-egA8-b7-3M$_$26,4,A,1,1.0,10,1.0
-egA8-b7-3M$_$26,5,A,1,1.0,31,0.9999999999999998
-egA8-b7-3M$_$26,6,A,1,1.0,12,1.0
-egA8-b7-3M$_$26,7,A,1,1.0,32,1.0
-egA8-b7-3M$_$26,8,A,1,1.0,36,0.9999999999999999
-egA8-b7-3M$_$26,9,A,1,1.0,12,1.0
-egA8-b7-3M$_$26,10,A,1,1.0,18,1.0
-egA8-b7-3M$_$26,11,A,1,1.0,51,0.9999999999999999
-egA8-b7-3M$_$26,12,A,1,1.0,8,0.9999999999999999
-egA8-b7-3M$_$26,13,A,1,1.0,10,0.9999999999999999
-egA8-b7-3M$_$26,14,A,1,1.0,52,0.9999999999999999
-egA8-b7-3M$_$6,0,A,1,1.0,34,1.0
-egA8-b7-3M$_$6,1,A,1,1.0,56,1.0
-egA8-b7-3M$_$6,2,A,1,1.0,13,1.0
-egA8-b7-3M$_$6,3,A,1,1.0,4,1.0
-egA8-b7-3M$_$6,4,A,1,1.0,52,0.9999999999999999
-egA8-b7-3M$_$6,5,A,1,1.0,66,1.0
-egA8-b7-3M$_$6,6,A,1,1.0,12,1.0
-egA8-b7-3M$_$6,7,A,1,1.0,46,1.0
-egA8-b7-3M$_$6,8,A,1,1.0,16,1.0
-egA8-b7-3M$_$6,9,A,1,1.0,22,1.0
-egA8-b7-3M$_$6,10,A,1,1.0,32,1.0
-egA8-b7-3M$_$6,11,A,1,1.0,47,1.0
-egA8-b7-3M$_$9,0,A,1,1.0,58,0.9999999999999999
-egA8-b7-3M$_$9,1,A,1,1.0,41,0.9999999999999999
-egA8-b7-3M$_$9,2,A,1,1.0,29,1.0
-egA8-b7-3M$_$9,3,A,1,1.0,8,1.0
-egA8-b7-3M$_$9,4,A,1,1.0,53,0.9999999999999998
-egA8-b7-3M$_$9,5,A,1,1.0,10,0.9999999999999999
-egA8-b7-3M$_$9,6,A,1,1.0,39,1.0
-egA8-b7-3M$_$9,7,A,1,1.0,17,1.0
-egA8-b7-3M$_$9,8,A,1,1.0,45,1.0000000000000002
-egA8-b7-3M$_$9,9,A,1,1.0,34,0.9999999999999999
-hnBHBN8p5A$_$6,0,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,1,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,2,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,3,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,4,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,5,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,6,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,7,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,8,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,9,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,10,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,11,A,0,0.0,0,0.0
-hnBHBN8p5A$_$6,12,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,0,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,1,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,2,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,3,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,4,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,5,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,6,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,7,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,8,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,9,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,10,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,11,A,0,0.0,0,0.0
-hnBHBN8p5A$_$7,12,A,0,0.0,0,0.0
-iRBcNs9oI8$_$3,0,A,0,0.0,0,0.0
-iRBcNs9oI8$_$3,1,A,0,0.0,0,0.0
-iRBcNs9oI8$_$3,2,A,0,0.0,0,0.0
-iRBcNs9oI8$_$3,3,A,0,0.0,0,0.0
-iRBcNs9oI8$_$3,4,A,0,0.0,0,0.0
-iRBcNs9oI8$_$3,5,A,0,0.0,0,0.0
-iRBcNs9oI8$_$3,6,A,0,0.0,0,0.0
-iRBcNs9oI8$_$3,7,A,0,0.0,0,0.0
-iRBcNs9oI8$_$6,0,A,0,0.0,0,0.0
-iRBcNs9oI8$_$6,1,A,0,0.0,0,0.0
-iRBcNs9oI8$_$6,2,A,0,0.0,0,0.0
-iRBcNs9oI8$_$6,3,A,0,0.0,0,0.0
-iRBcNs9oI8$_$6,4,A,0,0.0,0,0.0
-iRBcNs9oI8$_$7,0,A,0,0.0,0,0.0
-iRBcNs9oI8$_$7,1,A,0,0.0,0,0.0
-iRBcNs9oI8$_$7,2,A,0,0.0,0,0.0
-iRBcNs9oI8$_$7,3,A,0,0.0,0,0.0
-iRBcNs9oI8$_$7,4,A,0,0.0,0,0.0
-iRBcNs9oI8$_$7,5,A,0,0.0,0,0.0
-iRBcNs9oI8$_$7,6,A,0,0.0,0,0.0
-iRBcNs9oI8$_$7,7,A,0,0.0,0,0.0
-iRBcNs9oI8$_$7,8,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,0,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,1,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,2,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,3,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,4,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,5,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,6,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,7,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,8,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,9,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,10,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,11,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,12,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,13,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,14,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,15,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,16,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,17,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,18,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,19,A,0,0.0,0,0.0
-iRBcNs9oI8$_$8,20,A,0,0.0,0,0.0
-iRBcNs9oI8$_$9,0,A,0,0.0,0,0.0
-iRBcNs9oI8$_$9,1,A,0,0.0,0,0.0
-iRBcNs9oI8$_$9,2,A,0,0.0,0,0.0
-iRBcNs9oI8$_$9,3,A,0,0.0,0,0.0
-iRBcNs9oI8$_$9,4,A,0,0.0,0,0.0
-lzEya4AM_4$_$5,0,A,1,1.0,10,1.0
-lzEya4AM_4$_$5,1,A,1,1.0,6,1.0
-lzEya4AM_4$_$5,2,A,1,1.0,26,0.9999999999999999
-lzEya4AM_4$_$5,3,A,1,1.0,22,1.0000000000000002
-lzEya4AM_4$_$5,4,A,1,1.0,16,1.0
-lzEya4AM_4$_$5,5,A,1,1.0,16,1.0
-lzEya4AM_4$_$5,6,A,1,1.0,8,1.0
-lzEya4AM_4$_$5,7,A,1,1.0,20,0.9999999999999999
-lzEya4AM_4$_$5,8,A,1,1.0,20,0.9999999999999999
-lzEya4AM_4$_$5,9,A,1,1.0,59,1.0
-lzEya4AM_4$_$5,10,A,1,1.0,60,1.0
-lzEya4AM_4$_$5,11,A,1,1.0,42,1.0
-lzEya4AM_4$_$5,12,A,1,1.0,10,1.0
-lzEya4AM_4$_$5,13,A,1,1.0,43,1.0
-lzEya4AM_4$_$5,14,A,1,1.0,18,0.9999999999999999
-lzEya4AM_4$_$5,15,A,1,1.0,8,1.0
-lzEya4AM_4$_$5,16,A,1,1.0,12,1.0
-lzEya4AM_4$_$5,17,A,1,1.0,18,1.0
-lzEya4AM_4$_$5,18,A,1,1.0,26,1.0
-lzEya4AM_4$_$6,0,A,1,1.0,10,0.9999999999999999
-lzEya4AM_4$_$6,1,A,1,1.0,12,1.0
-lzEya4AM_4$_$6,2,A,1,1.0,42,1.0
-lzEya4AM_4$_$6,3,A,1,1.0,8,1.0
-lzEya4AM_4$_$6,4,A,1,1.0,44,0.9999999999999999
-lzEya4AM_4$_$6,5,A,1,1.0,8,1.0
-lzEya4AM_4$_$6,6,A,1,1.0,18,1.0
-lzEya4AM_4$_$6,7,A,1,1.0,24,1.0
-lzEya4AM_4$_$6,8,A,1,1.0,8,1.0
-lzEya4AM_4$_$6,9,A,1,1.0,55,1.0
-lzEya4AM_4$_$6,10,A,1,1.0,40,1.0
-lzEya4AM_4$_$6,11,A,1,1.0,8,1.0
-lzEya4AM_4$_$6,12,A,1,1.0,48,1.0
-lzEya4AM_4$_$6,13,A,1,1.0,40,1.0
-lzEya4AM_4$_$6,14,A,1,1.0,12,1.0000000000000002
-lzEya4AM_4$_$6,15,A,1,1.0,16,1.0
-lzEya4AM_4$_$6,16,A,1,1.0,18,0.9999999999999999
-lzEya4AM_4$_$6,17,A,1,1.0,38,0.9999999999999999
-lzEya4AM_4$_$6,18,A,1,1.0,18,1.0
-lzEya4AM_4$_$6,19,A,1,1.0,32,1.0
-lzEya4AM_4$_$6,20,A,1,1.0,42,1.0
-lzEya4AM_4$_$6,21,A,1,1.0,8,1.0
-lzEya4AM_4$_$6,22,A,1,1.0,40,0.9999999999999999
-lzEya4AM_4$_$6,23,A,1,1.0,14,0.9999999999999998
-lzEya4AM_4$_$6,24,A,1,1.0,6,0.9999999999999999
-lzEya4AM_4$_$6,25,A,1,1.0,12,0.9999999999999998
-lzEya4AM_4$_$6,26,A,1,1.0,38,1.0
-lzEya4AM_4$_$6,27,A,1,1.0,30,1.0000000000000002
-lzEya4AM_4$_$6,28,A,1,1.0,8,1.0
-lzEya4AM_4$_$6,29,A,1,1.0,10,1.0
-lzEya4AM_4$_$6,30,A,1,1.0,16,1.0
-lzEya4AM_4$_$6,31,A,1,1.0,30,1.0000000000000002
-lzEya4AM_4$_$6,32,A,1,1.0,6,1.0
-lzEya4AM_4$_$6,33,A,1,1.0,16,1.0
-lzEya4AM_4$_$6,34,A,1,1.0,28,0.9999999999999998
-lzEya4AM_4$_$6,35,A,1,1.0,38,1.0000000000000002
-lzEya4AM_4$_$6,36,A,1,1.0,10,1.0
-lzEya4AM_4$_$6,37,A,1,1.0,34,1.0
-lzEya4AM_4$_$6,38,A,1,1.0,8,1.0
-lzEya4AM_4$_$6,39,A,1,1.0,10,1.0
-lzEya4AM_4$_$6,40,A,1,1.0,14,1.0
-lzEya4AM_4$_$6,41,A,1,1.0,22,1.0000000000000002
-lzEya4AM_4$_$6,42,A,1,1.0,12,1.0
-mJ2ud6oKI8$_$1,0,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,1,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,2,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,3,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,4,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,5,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,6,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,7,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,8,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,9,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,10,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,11,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$1,12,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,0,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,1,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,2,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,3,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,4,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,5,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,6,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,7,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,8,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,9,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$2,10,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$6,0,A,0,0.0,0,0.0
