sample_id,start,end,analysis_window_end,visible_identity_clusters,talknet_active_clusters,anchor_identity,propagated_identity,propagation_source_time,arcface_continuity,av_sync_flag,segment_status,selected_identity,quality_flag,sample_index
-dxfTGcXJoc$_$1,8.0,8.25,8.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,8.25,8.5,8.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,8.5,8.75,9.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,8.75,9.0,9.25,[0],[],0.0,0.0,8.5,1,support,VERIFIED_CONTINUITY,0.0,,41
-dxfTGcXJoc$_$1,9.0,9.25,9.5,[0],[],0.0,0.0,9.25,1,support,VERIFIED_CONTINUITY,0.0,,41
-dxfTGcXJoc$_$1,9.25,9.5,9.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,9.5,9.75,10.0,[0],[],0.0,0.0,9.25,1,support,VERIFIED_CONTINUITY,0.0,,41
-dxfTGcXJoc$_$1,9.75,10.0,10.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,10.0,10.25,10.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,10.25,10.5,10.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,10.5,10.75,11.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,10.75,11.0,11.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,11.0,11.25,11.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,11.25,11.5,11.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,11.5,11.75,12.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,11.75,12.0,12.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,12.0,12.25,12.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,12.25,12.5,12.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,12.5,12.75,13.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,12.75,13.0,13.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,13.0,13.25,13.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,13.25,13.5,13.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,13.5,13.75,14.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,13.75,14.0,14.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,14.0,14.25,14.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,14.25,14.5,14.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,14.5,14.75,15.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,14.75,15.0,15.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,15.0,15.25,15.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,15.25,15.5,15.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,15.5,15.75,16.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,15.75,16.0,16.133333333333333,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,41
-dxfTGcXJoc$_$1,16.0,16.133333333333333,16.133333333333333,[0],[],0.0,0.0,15.75,1,support,VERIFIED_CONTINUITY,0.0,,41
-dxfTGcXJoc$_$6,0.0,0.25,0.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,0.25,0.5,0.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,0.5,0.75,1.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,0.75,1.0,1.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,1.0,1.25,1.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,1.25,1.5,1.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,1.5,1.75,2.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,1.75,2.0,2.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,2.0,2.25,2.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,2.25,2.5,2.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,2.5,2.75,3.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,2.75,3.0,3.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,3.0,3.25,3.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,3.25,3.5,3.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,3.5,3.75,4.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,3.75,4.0,4.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,4.0,4.25,4.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,4.25,4.5,4.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,4.5,4.75,5.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,4.75,5.0,5.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,5.0,5.25,5.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,5.25,5.5,5.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,5.5,5.75,6.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,5.75,6.0,6.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,6.0,6.25,6.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,6.25,6.5,6.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,6.5,6.75,7.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,6.75,7.0,7.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,7.0,7.25,7.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,7.25,7.5,7.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,7.5,7.75,8.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,7.75,8.0,8.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,8.0,8.25,8.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,8.25,8.5,8.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,8.5,8.75,9.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,8.75,9.0,9.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,9.0,9.25,9.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,9.25,9.5,9.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,9.5,9.75,10.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,9.75,10.0,10.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,10.0,10.25,10.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,10.25,10.5,10.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,10.5,10.75,11.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,10.75,11.0,11.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,11.0,11.25,11.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,11.25,11.5,11.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,11.5,11.75,12.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,43
-dxfTGcXJoc$_$6,11.75,12.0,12.25,[0],[],0.0,0.0,11.5,1,neutral,VERIFIED_CONTINUITY,0.0,,43
-dxfTGcXJoc$_$6,12.0,12.25,12.5,[0],[],0.0,0.0,11.5,1,neutral,VERIFIED_CONTINUITY,0.0,,43
-dxfTGcXJoc$_$6,12.25,12.5,12.733333333333333,[0],[],0.0,0.0,11.5,1,neutral,VERIFIED_CONTINUITY,0.0,,43
-dxfTGcXJoc$_$6,12.5,12.733333333333333,12.733333333333333,[0],[],0.0,0.0,11.5,1,neutral,VERIFIED_CONTINUITY,0.0,,43
-hnBHBN8p5A$_$6,0.0,0.25,0.5,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,0.25,0.5,0.75,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,0.5,0.75,1.0,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,0.75,1.0,1.25,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,1.0,1.25,1.5,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,1.25,1.5,1.75,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,1.5,1.75,2.0,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,1.75,2.0,2.25,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,2.0,2.25,2.5,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,2.25,2.5,2.75,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,2.5,2.75,3.0,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,2.75,3.0,3.25,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,3.0,3.25,3.5,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,3.25,3.5,3.75,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,3.5,3.75,4.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,3.75,4.0,4.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,4.0,4.25,4.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,53
-hnBHBN8p5A$_$6,4.25,4.5,4.75,[],[],,,,0,neutral,MISSING,,,53
-hnBHBN8p5A$_$6,4.5,4.75,5.0,[],[],,,,0,neutral,MISSING,,,53
-hnBHBN8p5A$_$6,4.75,5.0,5.25,[],[],,,,0,neutral,MISSING,,,53
-hnBHBN8p5A$_$6,5.0,5.25,5.5,[],[],,,,0,neutral,MISSING,,,53
-hnBHBN8p5A$_$6,5.25,5.5,5.75,[],[],,,,0,neutral,MISSING,,,53
-hnBHBN8p5A$_$6,5.5,5.75,6.0,[],[],,,,0,neutral,MISSING,,,53
-hnBHBN8p5A$_$6,5.75,6.0,6.25,[],[],,,,0,neutral,MISSING,,,53
-hnBHBN8p5A$_$6,6.0,6.25,6.381377777777778,[],[],,,,0,neutral,MISSING,,,53
-hnBHBN8p5A$_$6,6.25,6.381377777777778,6.381377777777778,[],[],,,,0,neutral,MISSING,,,53
-hnBHBN8p5A$_$7,0.0,0.25,0.5,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,0.25,0.5,0.75,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,0.5,0.75,1.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,0.75,1.0,1.25,"[1,3]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,1.0,1.25,1.5,[3],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,1.25,1.5,1.75,[3],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,1.5,1.75,2.0,[3],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,1.75,2.0,2.25,[3],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,2.0,2.25,2.5,[],[],,,,0,neutral,MISSING,,,54
-hnBHBN8p5A$_$7,2.25,2.5,2.75,[],[],,,,0,neutral,MISSING,,,54
-hnBHBN8p5A$_$7,2.5,2.75,3.0,[],[],,,,0,neutral,MISSING,,,54
-hnBHBN8p5A$_$7,2.75,3.0,3.25,[],[],,,,0,neutral,MISSING,,,54
-hnBHBN8p5A$_$7,3.0,3.25,3.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,3.25,3.5,3.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,3.5,3.75,4.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,3.75,4.0,4.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,4.0,4.25,4.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,4.25,4.5,4.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,4.5,4.75,5.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,4.75,5.0,5.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,5.0,5.25,5.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,5.25,5.5,5.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,5.5,5.75,6.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,5.75,6.0,6.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,6.0,6.25,6.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,6.25,6.5,6.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,6.5,6.75,7.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,6.75,7.0,7.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,7.0,7.25,7.340666666666666,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-hnBHBN8p5A$_$7,7.25,7.340666666666666,7.340666666666666,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,54
-iRBcNs9oI8$_$9,0.0,0.25,0.5,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,0.25,0.5,0.75,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,0.5,0.75,1.0,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,0.75,1.0,1.25,[],[],,,,0,neutral,MISSING,,,59
-iRBcNs9oI8$_$9,1.0,1.25,1.5,[],[],,,,0,neutral,MISSING,,,59
-iRBcNs9oI8$_$9,1.25,1.5,1.75,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,1.5,1.75,2.0,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,1.75,2.0,2.25,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,2.0,2.25,2.5,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,2.25,2.5,2.75,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,2.5,2.75,3.0,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,2.75,3.0,3.25,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,3.0,3.25,3.4034000000000004,[0],[],,,,0,neutral,UNRESOLVED,,,59
-iRBcNs9oI8$_$9,3.25,3.4034000000000004,3.4034000000000004,[0],[],,,,0,neutral,UNRESOLVED,,,59
-lzEya4AM_4$_$6,0.0,0.25,0.5,[0],[],0.0,0.0,1.5,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,0.25,0.5,0.75,[0],[],0.0,0.0,1.5,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,0.5,0.75,1.0,[0],[],0.0,0.0,1.5,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,0.75,1.0,1.25,[0],[],0.0,0.0,1.5,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,1.0,1.25,1.5,[0],[],0.0,0.0,1.5,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,1.25,1.5,1.75,[0],[],0.0,0.0,1.5,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,1.5,1.75,2.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,1.75,2.0,2.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,2.0,2.25,2.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,2.25,2.5,2.75,[0],[],0.0,0.0,2.0,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,2.5,2.75,3.0,[0],[],0.0,0.0,2.0,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,2.75,3.0,3.25,[0],[],0.0,0.0,2.0,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,3.0,3.25,3.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,3.25,3.5,3.75,[0],[],0.0,0.0,4.25,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,3.5,3.75,4.0,[0],[],0.0,0.0,4.25,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,3.75,4.0,4.25,[0],[],0.0,0.0,4.25,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,4.0,4.25,4.5,[0],[],0.0,0.0,4.25,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,4.25,4.5,4.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,4.5,4.75,5.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,4.75,5.0,5.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,5.0,5.25,5.5,[0],[],0.0,0.0,4.75,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,5.25,5.5,5.75,[0],[],0.0,0.0,4.75,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,5.5,5.75,6.0,[0],[],0.0,0.0,5.75,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,5.75,6.0,6.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,6.0,6.25,6.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,6.25,6.5,6.75,[0],[],0.0,0.0,6.0,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,6.5,6.75,7.0,[0],[],0.0,0.0,6.0,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,6.75,7.0,7.25,[0],[],0.0,0.0,6.0,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,7.0,7.25,7.5,[0],[],0.0,0.0,7.5,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,7.25,7.5,7.75,[0],[],0.0,0.0,7.5,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,7.5,7.75,8.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,7.75,8.0,8.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,8.0,8.25,8.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,8.25,8.5,8.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,8.5,8.75,9.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,8.75,9.0,9.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,9.0,9.25,9.5,[0],[],0.0,0.0,8.75,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,9.25,9.5,9.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,9.5,9.75,10.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,9.75,10.0,10.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,10.0,10.25,10.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,10.25,10.5,10.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,10.5,10.75,11.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,10.75,11.0,11.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,11.0,11.25,11.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,11.25,11.5,11.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,11.5,11.75,12.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,11.75,12.0,12.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,12.0,12.25,12.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,12.25,12.5,12.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,12.5,12.75,13.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,12.75,13.0,13.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,13.0,13.25,13.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,13.25,13.5,13.75,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,13.5,13.75,14.0,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,13.75,14.0,14.25,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,14.0,14.25,14.5,[0],[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,61
-lzEya4AM_4$_$6,14.25,14.5,14.75,[0],[],0.0,0.0,14.0,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,14.5,14.75,14.766666666666666,[0],[],0.0,0.0,14.0,1,support,VERIFIED_CONTINUITY,0.0,,61
-lzEya4AM_4$_$6,14.75,14.766666666666666,14.766666666666666,[0],[],0.0,0.0,14.0,1,support,VERIFIED_CONTINUITY,0.0,,61
