sample_id,video_id,face_id,episode_id,episode_frame_index,source_image_index,start,end,class1_logit,is_speaking
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,69,70,2.76,2.8,-0.38981664180755615,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,70,71,2.8,2.84,-0.41228756308555603,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,71,72,2.84,2.88,-0.505969762802124,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,72,73,2.88,2.92,-0.6703823208808899,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,73,75,2.92,2.96,-0.7910516858100891,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,74,75,2.96,3.0,-0.7737970352172852,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,75,76,3.0,3.04,-0.80756014585495,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,76,77,3.04,3.08,-0.8555331826210022,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,77,79,3.08,3.12,-0.97954922914505,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,78,80,3.12,3.16,-0.8859503865242004,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,79,80,3.16,3.2,-0.6917068958282471,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,80,81,3.2,3.24,-0.8431221842765808,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,81,82,3.24,3.28,-0.9416486620903015,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,82,83,3.28,3.32,-0.8850147724151611,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,83,85,3.32,3.36,-0.6387829780578613,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,84,85,3.36,3.4,-0.9450855255126953,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,85,86,3.4,3.44,-0.8197309970855713,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,86,87,3.44,3.48,-0.9934020638465881,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,87,88,3.48,3.52,-1.0869895219802856,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,88,90,3.52,3.56,-1.2664353847503662,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,89,90,3.56,3.6,-1.3346253633499146,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,90,91,3.6,3.64,-1.3543100357055664,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,91,92,3.64,3.68,-1.5940955877304077,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,92,94,3.68,3.72,-1.4250249862670898,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,93,95,3.72,3.76,-1.2922953367233276,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,94,95,3.76,3.8,-1.2662649154663086,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,95,96,3.8,3.84,-1.0507510900497437,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,96,97,3.84,3.88,-1.340006947517395,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,97,98,3.88,3.92,-1.224702000617981,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,98,100,3.92,3.96,-1.2003813982009888,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,99,100,3.96,4.0,-1.0540891885757446,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,100,101,4.0,4.04,-0.9268881678581238,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,101,102,4.04,4.08,-1.073030710220337,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,102,103,4.08,4.12,-1.1399716138839722,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,103,105,4.12,4.16,-1.2573939561843872,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,104,105,4.16,4.2,-1.351407527923584,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,105,106,4.2,4.24,-1.3826684951782227,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,106,107,4.24,4.28,-0.9740239977836609,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,107,108,4.28,4.32,-0.5952560305595398,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,108,110,4.32,4.36,-0.401831716299057,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,109,110,4.36,4.4,-0.4912525713443756,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,110,111,4.4,4.44,-0.5221622586250305,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,111,112,4.44,4.48,-0.6076623797416687,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,112,113,4.48,4.52,-0.27584710717201233,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,113,115,4.52,4.56,-0.3512609302997589,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,114,115,4.56,4.6,-0.34893736243247986,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,115,116,4.6,4.64,-0.6094448566436768,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,116,117,4.64,4.68,-0.6671769022941589,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,117,118,4.68,4.72,-0.6927587389945984,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,118,120,4.72,4.76,-0.5299636721611023,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,119,120,4.76,4.8,-0.636369526386261,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,120,121,4.8,4.84,-0.6358409523963928,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,121,122,4.84,4.88,-0.8531672358512878,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,122,124,4.88,4.92,-0.9254505634307861,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,123,125,4.92,4.96,-0.936298668384552,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,124,125,4.96,5.0,-0.886206865310669,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,125,126,5.0,5.04,-1.1654051542282104,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,126,127,5.04,5.08,-1.1278905868530273,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,127,128,5.08,5.12,-1.0285371541976929,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,128,130,5.12,5.16,-1.0428779125213623,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,129,130,5.16,5.2,-1.1026800870895386,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,130,131,5.2,5.24,-1.1678484678268433,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,131,132,5.24,5.28,-1.0416909456253052,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,132,133,5.28,5.32,-0.7722426056861877,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,133,135,5.32,5.36,-0.7711145877838135,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,134,135,5.36,5.4,-0.7407351136207581,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,135,136,5.4,5.44,-0.7761504054069519,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,136,137,5.44,5.48,-0.79475337266922,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,137,138,5.48,5.52,-0.8488444685935974,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,138,140,5.52,5.56,-0.8732184767723083,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,139,140,5.56,5.6,-0.9501850605010986,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,140,141,5.6,5.64,-0.9215490221977234,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,141,142,5.64,5.68,-0.822350025177002,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,142,143,5.68,5.72,-0.7900347113609314,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,143,145,5.72,5.76,-0.8927156925201416,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,144,145,5.76,5.8,-0.873389720916748,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,145,146,5.8,5.84,-1.0428305864334106,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,146,147,5.84,5.88,-1.1480286121368408,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,147,149,5.88,5.92,-1.154587984085083,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,148,150,5.92,5.96,-1.0152689218521118,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,149,150,5.96,6.0,-1.0498002767562866,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,150,151,6.0,6.04,-0.49759626388549805,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,151,152,6.04,6.08,-0.5247274041175842,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,152,153,6.08,6.12,0.007952158339321613,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,153,155,6.12,6.16,0.03817030414938927,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,154,155,6.16,6.2,0.13161323964595795,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,155,156,6.2,6.24,0.26618728041648865,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,156,157,6.24,6.28,0.3426642119884491,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,157,158,6.28,6.32,0.07820801436901093,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,158,160,6.32,6.36,0.04413064196705818,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,159,160,6.36,6.4,0.24849985539913177,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,160,161,6.4,6.44,0.5488757491111755,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,161,162,6.44,6.48,0.854395866394043,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,162,163,6.48,6.52,0.8379313349723816,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,163,165,6.52,6.56,0.6947593688964844,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,164,165,6.56,6.6,0.7168834209442139,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,165,166,6.6,6.64,0.8793516159057617,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,166,167,6.64,6.68,1.2042012214660645,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,167,168,6.68,6.72,1.0671107769012451,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,168,170,6.72,6.76,0.9608669877052307,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,169,170,6.76,6.8,0.693088710308075,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,170,171,6.8,6.84,0.6690509915351868,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,171,172,6.84,6.88,0.826193630695343,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,172,174,6.88,6.92,0.8587133288383484,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,173,175,6.92,6.96,0.5634706616401672,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,174,175,6.96,7.0,0.8088703155517578,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,175,176,7.0,7.04,0.6457991003990173,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,176,177,7.04,7.08,0.16317661106586456,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,177,178,7.08,7.12,-0.019614120945334435,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,178,180,7.12,7.16,-0.015836024656891823,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,179,180,7.16,7.2,0.17155694961547852,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,180,181,7.2,7.24,0.020660528913140297,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,181,182,7.24,7.28,0.04963408038020134,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,182,183,7.28,7.32,0.08737611025571823,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,183,185,7.32,7.36,0.21921932697296143,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,184,185,7.36,7.4,0.39269647002220154,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,185,186,7.4,7.44,0.34741052985191345,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,186,187,7.44,7.48,0.4797881543636322,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,187,188,7.48,7.52,0.44647112488746643,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,188,190,7.52,7.56,0.4597577154636383,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,189,190,7.56,7.6,0.18401996791362762,1
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,190,191,7.6,7.64,-0.08996515721082687,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,191,192,7.64,7.68,-0.26701852679252625,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,192,193,7.68,7.72,-0.3478471338748932,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,193,195,7.72,7.76,-0.5672982335090637,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,194,195,7.76,7.8,-0.5417808890342712,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,195,196,7.8,7.84,-0.3749553859233856,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,196,197,7.84,7.88,-0.3000280559062958,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,197,199,7.88,7.92,-0.5003569722175598,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,198,200,7.92,7.96,-0.6487944722175598,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,199,200,7.96,8.0,-0.49039947986602783,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,200,201,8.0,8.04,-0.7428555488586426,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,201,202,8.04,8.08,-0.9408684372901917,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,202,203,8.08,8.12,-1.0647412538528442,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,203,205,8.12,8.16,-1.231743335723877,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,204,205,8.16,8.2,-1.1959768533706665,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,205,206,8.2,8.24,-1.3359370231628418,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,206,207,8.24,8.28,-1.4712098836898804,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,207,209,8.28,8.32,-1.664171814918518,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,208,210,8.32,8.36,-1.499189019203186,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,209,210,8.36,8.4,-1.0420293807983398,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,210,211,8.4,8.44,-0.637687623500824,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,211,212,8.44,8.48,-0.1732226461172104,0
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0,0,212,213,8.48,8.52,0.4602789878845215,1
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,0,1,0.0,0.04,-1.4525760412216187,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,1,2,0.04,0.08,-1.908226490020752,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,2,4,0.08,0.12,-2.23675274848938,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,3,5,0.12,0.16,-2.219750165939331,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,4,5,0.16,0.2,-1.9228748083114624,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,5,6,0.2,0.24,-1.9632319211959839,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,6,7,0.24,0.28,-2.026841878890991,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,7,9,0.28,0.32,-2.3378093242645264,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,8,10,0.32,0.36,-2.3055050373077393,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,9,10,0.36,0.4,-2.0215036869049072,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,10,11,0.4,0.44,-1.7178000211715698,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,11,12,0.44,0.48,-1.7578849792480469,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,12,14,0.48,0.52,-1.937078833580017,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,13,15,0.52,0.56,-1.902604579925537,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,14,15,0.56,0.6,-1.821531891822815,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,15,16,0.6,0.64,-1.6979942321777344,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,16,17,0.64,0.68,-1.7899271249771118,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,17,19,0.68,0.72,-1.7362756729125977,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,18,20,0.72,0.76,-1.9468954801559448,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,19,20,0.76,0.8,-1.781962275505066,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,20,21,0.8,0.84,-1.6780983209609985,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,21,22,0.84,0.88,-1.5765422582626343,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,22,24,0.88,0.92,-1.6298025846481323,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,23,25,0.92,0.96,-1.7054945230484009,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,24,25,0.96,1.0,-1.8717918395996094,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,25,26,1.0,1.04,-1.8349157571792603,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,26,27,1.04,1.08,-2.07242751121521,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,27,29,1.08,1.12,-2.238096237182617,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,28,30,1.12,1.16,-2.367255926132202,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,29,30,1.16,1.2,-2.367518663406372,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,30,31,1.2,1.24,-2.4394075870513916,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,31,32,1.24,1.28,-2.4950144290924072,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,32,34,1.28,1.32,-2.645799398422241,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,33,35,1.32,1.36,-2.685068130493164,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,34,35,1.36,1.4,-2.571805953979492,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,35,36,1.4,1.44,-2.5967965126037598,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,36,37,1.44,1.48,-2.7331736087799072,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,37,39,1.48,1.52,-2.662391424179077,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,38,40,1.52,1.56,-2.6908342838287354,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,39,40,1.56,1.6,-2.6321935653686523,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,40,41,1.6,1.64,-2.524915933609009,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,41,42,1.64,1.68,-2.395254373550415,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,42,43,1.68,1.72,-2.346912384033203,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,43,45,1.72,1.76,-2.2997629642486572,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,44,45,1.76,1.8,-2.3899576663970947,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,45,46,1.8,1.84,-2.345386505126953,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,46,47,1.84,1.88,-2.493027687072754,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,47,48,1.88,1.92,-2.4712719917297363,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,48,50,1.92,1.96,-2.3681044578552246,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,49,50,1.96,2.0,-2.071945905685425,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,50,51,2.0,2.04,-2.2857792377471924,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,51,52,2.04,2.08,-2.3216211795806885,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,52,54,2.08,2.12,-2.416760206222534,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,53,55,2.12,2.16,-2.2849419116973877,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,54,55,2.16,2.2,-2.3125219345092773,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,55,56,2.2,2.24,-2.3145768642425537,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,56,57,2.24,2.28,-2.11896014213562,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,57,58,2.28,2.32,-1.994012713432312,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,58,60,2.32,2.36,-1.9772049188613892,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,59,60,2.36,2.4,-1.9815865755081177,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,60,61,2.4,2.44,-2.037343978881836,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,61,62,2.44,2.48,-2.127249002456665,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,62,63,2.48,2.52,-2.1876413822174072,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,63,65,2.52,2.56,-2.157160520553589,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,64,65,2.56,2.6,-2.2529492378234863,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,65,66,2.6,2.64,-2.4536666870117188,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,66,67,2.64,2.68,-2.3911445140838623,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,67,69,2.68,2.72,-2.4277238845825195,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,68,70,2.72,2.76,-2.3548526763916016,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,69,70,2.76,2.8,-2.391988515853882,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,70,71,2.8,2.84,-2.3856678009033203,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,71,72,2.84,2.88,-2.3399102687835693,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,72,73,2.88,2.92,-2.2261252403259277,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,73,75,2.92,2.96,-2.1713602542877197,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,74,75,2.96,3.0,-1.8745652437210083,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,75,76,3.0,3.04,-1.8024238348007202,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,76,77,3.04,3.08,-1.81363046169281,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,77,79,3.08,3.12,-1.8379573822021484,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,78,80,3.12,3.16,-1.9626575708389282,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,79,80,3.16,3.2,-2.0101702213287354,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,80,81,3.2,3.24,-1.8382576704025269,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,81,82,3.24,3.28,-1.6782402992248535,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,82,83,3.28,3.32,-1.6518923044204712,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,83,85,3.32,3.36,-1.6202478408813477,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,84,85,3.36,3.4,-1.638508677482605,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,85,86,3.4,3.44,-1.7337713241577148,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,86,87,3.44,3.48,-1.2170177698135376,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,87,88,3.48,3.52,-1.1557427644729614,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,88,90,3.52,3.56,-1.3615407943725586,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,89,90,3.56,3.6,-1.6052109003067017,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,90,91,3.6,3.64,-1.7189011573791504,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,91,92,3.64,3.68,-1.6803289651870728,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,92,94,3.68,3.72,-1.6183685064315796,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,93,95,3.72,3.76,-1.772088646888733,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,94,95,3.76,3.8,-1.7781261205673218,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,95,96,3.8,3.84,-1.789352536201477,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,96,97,3.84,3.88,-1.9166154861450195,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,97,98,3.88,3.92,-1.7842860221862793,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,98,100,3.92,3.96,-1.6684414148330688,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,99,100,3.96,4.0,-1.4027318954467773,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,100,101,4.0,4.04,-0.9403180480003357,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,101,102,4.04,4.08,-1.0211634635925293,0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,0,102,103,4.08,4.12,-1.299172282218933,0
