sample_id,video_id,status,normalized_official_text,normalized_whisperx_transcript,whisperx_word_timestamps_json,whisperx_wer,whisperx_cer,word_overlap_count,word_overlap_precision,word_overlap_recall,word_overlap_f1,word_overlap_jaccard,ctc_diagnostic_wer,ctc_accepted_word_fraction,common_timed_word_count,common_timed_word_coverage,median_start_difference_s,p90_start_difference_s,median_end_difference_s,p90_end_difference_s,median_midpoint_difference_s,p90_midpoint_difference_s,coverage
-aNfi7CP8vM$_$7,-aNfi7CP8vM,ok,MAYBE THEY HAVE NO POLITICAL PARTY AFFILIATION THEY'RE NOT INTERESTED IN POLITICS THEY COULD CARE LESS ABOUT POLITICS,MAYBE THEY HAVE NO POLITICAL PARTY AFFILIATION THEY'RE NOT INTERESTED IN POLITICS THEY COULD CARE LESS ABOUT POLITICS,"[{""word"":""Maybe"",""start"":0.534,""end"":0.755,""score"":0.976},{""word"":""they"",""start"":1.577,""end"":1.737,""score"":0.901},{""word"":""have"",""start"":1.777,""end"":1.918,""score"":0.875},{""word"":""no"",""start"":1.978,""end"":2.118,""score"":1.0},{""word"":""political"",""start"":2.178,""end"":2.64,""score"":0.966},{""word"":""party"",""start"":2.68,""end"":3.001,""score"":1.0},{""word"":""affiliation,"",""start"":3.041,""end"":3.883,""score"":0.954},{""word"":""they're"",""start"":4.284,""end"":4.484,""score"":0.787},{""word"":""not"",""start"":4.505,""end"":4.645,""score"":1.0},{""word"":""interested"",""start"":4.785,""end"":5.206,""score"":0.906},{""word"":""in"",""start"":5.246,""end"":5.307,""score"":0.754},{""word"":""politics,"",""start"":5.347,""end"":5.948,""score"":0.994},{""word"":""they"",""start"":6.008,""end"":6.129,""score"":0.888},{""word"":""could"",""start"":6.169,""end"":6.309,""score"":0.905},{""word"":""care"",""start"":6.349,""end"":6.53,""score"":0.903},{""word"":""less"",""start"":6.61,""end"":6.851,""score"":1.0},{""word"":""about"",""start"":6.911,""end"":7.152,""score"":0.9},{""word"":""politics."",""start"":7.212,""end"":7.853,""score"":0.998}]",0.0,0.0,18,1.0,1.0,1.0,1.0,0.3888888888888889,1.0,18,1.0,0.22986654135338347,0.49050415883458615,0.16986654135338364,0.5944732612781949,0.23807618656015062,0.4022022497650375,1.0
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,ok,IN 2008 THERE WERE VERY SERIOUS TRIBAL WARFARE IN KENYA FOLLOWING A DISPUTED ELECTION,IN 2008 THERE WAS VERY SERIOUS TRIBAL WARFARE IN KENYA EVEN FOLLOWING A DISPUTED ELECTION,"[{""word"":""In"",""start"":0.927,""end"":1.048,""score"":0.35},{""word"":""2008,"",""start"":1.388,""end"":2.812,""score"":0.777},{""word"":""there"",""start"":2.872,""end"":3.012,""score"":0.9},{""word"":""was"",""start"":3.032,""end"":3.152,""score"":0.413},{""word"":""very"",""start"":3.253,""end"":3.533,""score"":0.966},{""word"":""serious"",""start"":3.613,""end"":4.094,""score"":0.886},{""word"":""tribal"",""start"":4.175,""end"":4.596,""score"":0.953},{""word"":""warfare"",""start"":4.756,""end"":5.237,""score"":0.994},{""word"":""in"",""start"":5.458,""end"":5.558,""score"":0.959},{""word"":""Kenya,"",""start"":5.959,""end"":6.34,""score"":0.79},{""word"":""even"",""start"":7.723,""end"":7.903,""score"":0.908},{""word"":""following"",""start"":8.986,""end"":9.387,""score"":0.957},{""word"":""a"",""start"":9.407,""end"":9.467,""score"":0.365},{""word"":""disputed"",""start"":9.507,""end"":9.968,""score"":0.941},{""word"":""election."",""start"":10.008,""end"":10.489,""score"":0.987}]",0.14285714285714285,0.09722222222222222,13,0.8666666666666667,0.9285714285714286,0.896551724137931,0.8125,1.0714285714285714,0.9285714285714286,12,0.8571428571428571,0.33759748340707985,0.5283156803097342,0.16999073561946876,0.44390945796460185,0.25513730641592913,0.45918557798672593,1.0
-dxfTGcXJoc$_$0,-dxfTGcXJoc,ok,THIS IS GOVERNOR STEVE BESHEAR ABOUT KENTUCKY OUR STATE IS HOME TO MORE THAN 1 500 BIOSCIENCE AND LIFESCIENCE COMPANIES AND MORE THAN 100 000 PEOPLE WHO WORK FOR THESE FIRMS IN AREAS FROM NUTRIGENOMICS AND PHARMACEUTICALS TO NANOTECHNOLOGY AND MEDICAL DEVICES,THIS IS GOVERNOR STEVE BESHEAR ABOUT KENTUCKY OUR STATE IS HOME TO MORE THAN 1 500 BIOSCIENCE AND LIFE SCIENCE COMPANIES AND MORE THAN 100 000 PEOPLE WHO WORK FOR THESE FIRMS IN AREAS FROM NUTRIGENOMICS AND PHARMACEUTICALS TO NANOTECHNOLOGY AND MEDICAL DEVICES,"[{""word"":""This"",""start"":0.566,""end"":0.726,""score"":0.918},{""word"":""is"",""start"":0.766,""end"":0.846,""score"":0.794},{""word"":""Governor"",""start"":0.886,""end"":1.207,""score"":0.984},{""word"":""Steve"",""start"":1.247,""end"":1.567,""score"":0.753},{""word"":""Beshear"",""start"":1.587,""end"":1.967,""score"":0.821},{""word"":""..."",""start"":1.987,""end"":2.048,""score"":0.663},{""word"":""About"",""start"":2.608,""end"":2.868,""score"":0.915},{""word"":""Kentucky."",""start"":2.928,""end"":3.409,""score"":0.999},{""word"":""Our"",""start"":4.45,""end"":4.55,""score"":1.0},{""word"":""state"",""start"":4.61,""end"":4.91,""score"":0.9},{""word"":""is"",""start"":4.971,""end"":5.051,""score"":0.75},{""word"":""home"",""start"":5.151,""end"":5.471,""score"":1.0},{""word"":""to"",""start"":5.531,""end"":5.631,""score"":1.0},{""word"":""more"",""start"":5.691,""end"":5.892,""score"":1.0},{""word"":""than"",""start"":5.932,""end"":6.092,""score"":1.0},{""word"":""1,500"",""start"":6.212,""end"":7.173,""score"":0.821},{""word"":""bioscience"",""start"":7.273,""end"":8.094,""score"":0.931},{""word"":""and"",""start"":8.274,""end"":8.374,""score"":1.0},{""word"":""life"",""start"":8.454,""end"":8.694,""score"":0.814},{""word"":""science"",""start"":8.734,""end"":9.035,""score"":0.83},{""word"":""companies"",""start"":9.095,""end"":9.515,""score"":0.945},{""word"":""and"",""start"":10.076,""end"":10.156,""score"":1.0},{""word"":""more"",""start"":10.216,""end"":10.396,""score"":0.876},{""word"":""than"",""start"":10.416,""end"":10.636,""score"":0.822},{""word"":""100,000"",""start"":10.716,""end"":11.517,""score"":0.886},{""word"":""people"",""start"":11.577,""end"":11.878,""score"":0.944},{""word"":""who"",""start"":12.078,""end"":12.198,""score"":0.889},{""word"":""work"",""start"":12.258,""end"":12.438,""score"":1.0},{""word"":""for"",""start"":12.478,""end"":12.578,""score"":1.0},{""word"":""these"",""start"":12.618,""end"":12.779,""score"":0.922},{""word"":""firms,"",""start"":12.839,""end"":13.239,""score"":1.0},{""word"":""in"",""start"":13.96,""end"":14.02,""score"":1.0},{""word"":""areas"",""start"":14.2,""end"":14.54,""score"":1.0},{""word"":""from"",""start"":14.661,""end"":14.901,""score"":0.92},{""word"":""nutrigenomics"",""start"":15.181,""end"":16.102,""score"":0.879},{""word"":""and"",""start"":16.282,""end"":16.362,""score"":1.0},{""word"":""pharmaceuticals"",""start"":16.422,""end"":17.263,""score"":0.862},{""word"":""to"",""start"":17.644,""end"":17.744,""score"":0.836},{""word"":""nanotechnology"",""start"":17.804,""end"":18.785,""score"":0.93},{""word"":""and"",""start"":18.825,""end"":18.905,""score"":0.888},{""word"":""medical"",""start"":18.945,""end"":19.265,""score"":0.894},{""word"":""devices."",""start"":19.285,""end"":19.806,""score"":1.0}]",0.047619047619047616,0.0,41,0.9534883720930233,0.9761904761904762,0.9647058823529412,0.9318181818181818,0.35555555555555557,1.0,39,0.975,0.24527678571428524,0.5004371075353202,0.1330283555729963,0.31517941522762977,0.21752452904238595,0.33926602237048553,0.9767441860465116
-dxfTGcXJoc$_$1,-dxfTGcXJoc,ok,FOR THE 10TH STRAIGHT YEAR SOME OF KENTUCKY S BEST AND MOST INNOVATIVE BIOTECH COMPANIES AND TECHNOLOGIES WERE ON DISPLAY AT THE ANNUAL BIO INTERNATIONAL CONVENTION WHICH I AND OTHER STATE OFFICIALS ATTENDED THIS WEEK IN CHICAGO,FOR THE 10TH STRAIGHT YEAR SOME OF KENTUCKY'S BEST AND MOST INNOVATIVE BIOTECH COMPANIES AND TECHNOLOGIES WERE ON DISPLAY AT THE ANNUAL BIO INTERNATIONAL CONVENTION WHICH I AND OTHER STATE OFFICIALS ATTENDED THIS WEEK IN CHICAGO,"[{""word"":""For"",""start"":0.534,""end"":0.634,""score"":0.927},{""word"":""the"",""start"":0.654,""end"":0.734,""score"":1.0},{""word"":""10th"",""start"":0.794,""end"":1.035,""score"":0.933},{""word"":""straight"",""start"":1.115,""end"":1.435,""score"":0.93},{""word"":""year,"",""start"":1.495,""end"":1.736,""score"":0.736},{""word"":""some"",""start"":2.256,""end"":2.577,""score"":0.789},{""word"":""of"",""start"":2.637,""end"":2.717,""score"":0.75},{""word"":""Kentucky's"",""start"":2.757,""end"":3.258,""score"":0.944},{""word"":""best"",""start"":3.418,""end"":3.758,""score"":0.917},{""word"":""and"",""start"":3.919,""end"":3.999,""score"":1.0},{""word"":""most"",""start"":4.059,""end"":4.279,""score"":1.0},{""word"":""innovative"",""start"":4.439,""end"":4.92,""score"":0.792},{""word"":""biotech"",""start"":4.96,""end"":5.541,""score"":0.715},{""word"":""companies"",""start"":5.581,""end"":6.001,""score"":0.99},{""word"":""and"",""start"":6.081,""end"":6.161,""score"":1.0},{""word"":""technologies"",""start"":6.222,""end"":6.943,""score"":0.923},{""word"":""were"",""start"":7.343,""end"":7.483,""score"":1.0},{""word"":""on"",""start"":7.683,""end"":7.784,""score"":0.834},{""word"":""display"",""start"":7.844,""end"":8.465,""score"":0.959},{""word"":""at"",""start"":8.665,""end"":8.745,""score"":1.0},{""word"":""the"",""start"":8.785,""end"":8.905,""score"":1.0},{""word"":""annual"",""start"":9.105,""end"":9.426,""score"":0.933},{""word"":""Bio"",""start"":9.666,""end"":10.127,""score"":0.909},{""word"":""International"",""start"":10.247,""end"":10.808,""score"":0.964},{""word"":""Convention,"",""start"":10.848,""end"":11.328,""score"":0.958},{""word"":""which"",""start"":11.889,""end"":12.069,""score"":1.0},{""word"":""I"",""start"":12.37,""end"":12.47,""score"":0.808},{""word"":""and"",""start"":12.61,""end"":12.69,""score"":1.0},{""word"":""other"",""start"":12.81,""end"":12.97,""score"":1.0},{""word"":""state"",""start"":13.031,""end"":13.231,""score"":0.9},{""word"":""officials"",""start"":13.251,""end"":13.691,""score"":0.995},{""word"":""attended"",""start"":13.772,""end"":14.172,""score"":0.975},{""word"":""this"",""start"":14.192,""end"":14.352,""score"":1.0},{""word"":""week"",""start"":14.432,""end"":14.633,""score"":1.0},{""word"":""in"",""start"":14.873,""end"":14.933,""score"":1.0},{""word"":""Chicago."",""start"":14.973,""end"":15.494,""score"":0.938}]",0.05405405405405406,0.005208333333333333,35,0.9722222222222222,0.9459459459459459,0.9589041095890412,0.9210526315789473,0.08333333333333333,1.0,35,0.9722222222222222,0.29030562500000023,0.48936962499999914,0.1428918750000001,0.2907106249999998,0.23961031249999998,0.35098243749999886,1.0
-dxfTGcXJoc$_$2,-dxfTGcXJoc,ok,AN ESTIMATED 20 000 BIOTECH SCIENTISTS EXECUTIVES AND INDUSTRY EXPERTS FROM MORE THAN 50 NATIONS WERE AT THE BIO CONFERENCE TO LEARN ABOUT THE LATEST SCIENTIFIC ADVANCES AND TO EXCHANGE IDEAS AND ESTABLISH BUSINESS RELATIONSHIPS,AN ESTIMATED 20 000 BIOTECH SCIENTISTS EXECUTIVES AND INDUSTRY EXPERTS FROM MORE THAN 50 NATIONS WERE AT THE BIOCONFERENCE TO LEARN ABOUT THE LATEST SCIENTIFIC ADVANCES AND TO EXCHANGE IDEAS AND ESTABLISH BUSINESS RELATIONSHIPS,"[{""word"":""An"",""start"":0.562,""end"":0.622,""score"":0.96},{""word"":""estimated"",""start"":0.742,""end"":1.663,""score"":0.936},{""word"":""20,000"",""start"":1.723,""end"":2.223,""score"":0.852},{""word"":""biotech"",""start"":2.343,""end"":2.983,""score"":0.828},{""word"":""scientists,"",""start"":3.043,""end"":3.624,""score"":0.898},{""word"":""executives,"",""start"":3.904,""end"":4.564,""score"":0.976},{""word"":""and"",""start"":4.764,""end"":4.844,""score"":0.866},{""word"":""industry"",""start"":5.044,""end"":5.445,""score"":1.0},{""word"":""experts"",""start"":5.565,""end"":6.025,""score"":0.931},{""word"":""from"",""start"":6.405,""end"":6.565,""score"":0.882},{""word"":""more"",""start"":6.605,""end"":6.785,""score"":0.875},{""word"":""than"",""start"":6.805,""end"":6.925,""score"":1.0},{""word"":""50"",""start"":6.985,""end"":7.285,""score"":0.806},{""word"":""nations"",""start"":7.345,""end"":7.766,""score"":0.964},{""word"":""were"",""start"":8.086,""end"":8.226,""score"":0.876},{""word"":""at"",""start"":8.386,""end"":8.466,""score"":1.0},{""word"":""the"",""start"":8.526,""end"":8.606,""score"":0.843},{""word"":""BioConference"",""start"":8.646,""end"":9.527,""score"":0.894},{""word"":""to"",""start"":9.607,""end"":9.707,""score"":1.0},{""word"":""learn"",""start"":9.807,""end"":10.107,""score"":0.819},{""word"":""about"",""start"":10.187,""end"":10.407,""score"":1.0},{""word"":""the"",""start"":10.447,""end"":10.527,""score"":1.0},{""word"":""latest"",""start"":10.587,""end"":10.927,""score"":0.917},{""word"":""scientific"",""start"":10.967,""end"":11.508,""score"":0.915},{""word"":""advances"",""start"":11.548,""end"":12.068,""score"":1.0},{""word"":""and"",""start"":12.548,""end"":12.648,""score"":0.888},{""word"":""to"",""start"":12.688,""end"":12.768,""score"":1.0},{""word"":""exchange"",""start"":12.828,""end"":13.349,""score"":0.982},{""word"":""ideas"",""start"":13.489,""end"":13.909,""score"":0.92},{""word"":""and"",""start"":14.209,""end"":14.289,""score"":0.852},{""word"":""establish"",""start"":14.329,""end"":14.789,""score"":0.999},{""word"":""business"",""start"":14.869,""end"":15.21,""score"":0.922},{""word"":""relationships."",""start"":15.27,""end"":16.01,""score"":0.95}]",0.05714285714285714,0.0,33,0.9705882352941176,0.9428571428571428,0.9565217391304348,0.9166666666666666,0.08571428571428572,1.0,32,0.9411764705882353,0.29189477962427857,0.4430144026974964,0.1373577191714852,0.41399456888246894,0.23577914258188895,0.3379907875722577,0.9705882352941176
-dxfTGcXJoc$_$6,-dxfTGcXJoc,ok,KENTUCKY S PARTICIPATION AT THE ANNUAL BIO INTERNATIONAL CONVENTION IS THE PRIMARY MEANS BY WHICH OUR HIGH TECH COMPANIES AND INSTITUTIONS CAN REACH OUT TO THE GLOBAL SCIENTIFIC COMMUNITY,KENTUCKY'S PARTICIPATION AT THE ANNUAL BIO INTERNATIONAL CONVENTION IS THE PRIMARY MEANS BY WHICH OUR HIGH TECH COMPANIES AND INSTITUTIONS CAN REACH OUT TO THE GLOBAL SCIENTIFIC COMMUNITY,"[{""word"":""Kentucky's"",""start"":0.438,""end"":0.919,""score"":0.949},{""word"":""participation"",""start"":0.959,""end"":1.819,""score"":0.975},{""word"":""at"",""start"":1.9,""end"":1.96,""score"":1.0},{""word"":""the"",""start"":2.02,""end"":2.14,""score"":0.889},{""word"":""annual"",""start"":2.34,""end"":2.66,""score"":0.966},{""word"":""Bio-International"",""start"":2.74,""end"":3.741,""score"":0.953},{""word"":""Convention"",""start"":3.781,""end"":4.302,""score"":0.972},{""word"":""is"",""start"":4.843,""end"":4.943,""score"":1.0},{""word"":""the"",""start"":5.023,""end"":5.123,""score"":1.0},{""word"":""primary"",""start"":5.183,""end"":5.703,""score"":1.0},{""word"":""means"",""start"":5.803,""end"":6.164,""score"":0.894},{""word"":""by"",""start"":6.264,""end"":6.404,""score"":1.0},{""word"":""which"",""start"":6.484,""end"":6.704,""score"":0.9},{""word"":""our"",""start"":7.005,""end"":7.145,""score"":0.92},{""word"":""high-tech"",""start"":7.225,""end"":7.725,""score"":0.857},{""word"":""companies"",""start"":7.765,""end"":8.226,""score"":0.926},{""word"":""and"",""start"":8.286,""end"":8.366,""score"":1.0},{""word"":""institutions"",""start"":8.426,""end"":9.147,""score"":0.927},{""word"":""can"",""start"":9.387,""end"":9.547,""score"":0.914},{""word"":""reach"",""start"":9.627,""end"":9.868,""score"":0.901},{""word"":""out"",""start"":10.008,""end"":10.148,""score"":0.781},{""word"":""to"",""start"":10.268,""end"":10.388,""score"":0.839},{""word"":""the"",""start"":10.408,""end"":10.488,""score"":0.91},{""word"":""global"",""start"":10.548,""end"":10.949,""score"":0.977},{""word"":""scientific"",""start"":11.009,""end"":11.569,""score"":0.929},{""word"":""community."",""start"":11.609,""end"":12.09,""score"":0.997}]",0.06896551724137931,0.006289308176100629,27,0.9642857142857143,0.9310344827586207,0.9473684210526316,0.9,0.10714285714285714,1.0,24,0.8888888888888888,0.23484327411167483,0.4255334390862935,0.14930865323603992,0.2986180203045665,0.22344261579949187,0.32807692734771426,0.9285714285714286
-egA8-b7-3M$_$1,-egA8-b7-3M,ok,I STARTED A SUCCESSFUL LEGAL NURSE CONSULTING BUSINESS IN 1989 I MENTOR NURSES WHO WANT TO BECOME LEGAL NURSE CONSULTANTS,I HAVE STARTED A SUCCESSFUL LEGAL NURSE CONSULTING BUSINESS IN 1989 I MENTOR NURSES WHO WANT TO BECOME LEGAL NURSE CONSULTANTS,"[{""word"":""I"",""start"":0.621,""end"":0.681,""score"":0.998},{""word"":""have"",""start"":0.761,""end"":0.942,""score"":0.879},{""word"":""started"",""start"":1.282,""end"":1.683,""score"":0.929},{""word"":""a"",""start"":1.743,""end"":1.783,""score"":0.5},{""word"":""successful"",""start"":1.843,""end"":2.445,""score"":0.967},{""word"":""legal"",""start"":2.505,""end"":2.725,""score"":0.956},{""word"":""nurse"",""start"":2.785,""end"":2.986,""score"":0.876},{""word"":""consulting"",""start"":3.026,""end"":3.547,""score"":0.951},{""word"":""business"",""start"":3.587,""end"":3.987,""score"":0.938},{""word"":""in"",""start"":4.769,""end"":5.109,""score"":0.811},{""word"":""1989."",""start"":5.21,""end"":5.43,""score"":0.768},{""word"":""I"",""start"":5.65,""end"":5.751,""score"":0.311},{""word"":""mentor"",""start"":6.532,""end"":6.913,""score"":0.791},{""word"":""nurses"",""start"":6.973,""end"":7.334,""score"":1.0},{""word"":""who"",""start"":7.394,""end"":7.514,""score"":0.889},{""word"":""want"",""start"":7.574,""end"":7.814,""score"":0.918},{""word"":""to"",""start"":7.854,""end"":7.935,""score"":1.0},{""word"":""become"",""start"":7.975,""end"":8.275,""score"":0.928},{""word"":""legal"",""start"":8.335,""end"":8.556,""score"":0.961},{""word"":""nurse"",""start"":8.616,""end"":8.816,""score"":0.882},{""word"":""consultants."",""start"":8.856,""end"":9.498,""score"":0.978}]",0.05,0.0392156862745098,20,0.9523809523809523,1.0,0.975609756097561,0.9523809523809523,0.46153846153846156,1.0,20,1.0,0.20269303797468385,0.5483314477848106,0.1309746835443042,0.44907484177215223,0.19368809335443116,0.3683834651898735,1.0
-egA8-b7-3M$_$13,-egA8-b7-3M,ok,WHAT ARE YOU DOING THAT'S DIFFERENT THEY ALWAYS WANT AN ANSWER,WHAT ARE YOU DOING THAT'S DIFFERENT THEY ALWAYS WANT AN ANSWER,"[{""word"":""What"",""start"":0.542,""end"":0.643,""score"":0.95},{""word"":""are"",""start"":0.663,""end"":0.744,""score"":0.976},{""word"":""you"",""start"":0.764,""end"":0.864,""score"":0.999},{""word"":""doing"",""start"":0.905,""end"":1.126,""score"":1.0},{""word"":""that's"",""start"":1.166,""end"":1.367,""score"":0.87},{""word"":""different?"",""start"":1.408,""end"":1.81,""score"":1.0},{""word"":""They"",""start"":2.333,""end"":2.474,""score"":0.894},{""word"":""always"",""start"":2.535,""end"":2.756,""score"":1.0},{""word"":""want"",""start"":2.816,""end"":3.018,""score"":0.972},{""word"":""an"",""start"":3.058,""end"":3.118,""score"":0.826},{""word"":""answer."",""start"":3.219,""end"":3.501,""score"":0.937}]",0.0,0.0,11,1.0,1.0,1.0,1.0,0.09090909090909091,1.0,11,1.0,0.20115250000000007,0.3327585,0.14015250000000012,0.2085564999999998,0.17471449999999922,0.24088249999999967,1.0
-egA8-b7-3M$_$16,-egA8-b7-3M,ok,THIRD ANOTHER BIG BENEFIT OF EXHIBITING IS CONNECTING WITH EXISTING CLIENTS,THIRD ANOTHER BIG BENEFIT OF EXHIBITING IS CONNECTING WITH EXISTING CLIENTS,"[{""word"":""Third,"",""start"":0.534,""end"":0.794,""score"":0.652},{""word"":""another"",""start"":0.955,""end"":1.275,""score"":1.0},{""word"":""big"",""start"":1.335,""end"":1.496,""score"":1.0},{""word"":""benefit"",""start"":1.536,""end"":1.977,""score"":0.999},{""word"":""of"",""start"":2.017,""end"":2.097,""score"":1.0},{""word"":""exhibiting"",""start"":2.157,""end"":2.698,""score"":0.91},{""word"":""is"",""start"":2.818,""end"":2.898,""score"":0.754},{""word"":""connecting"",""start"":2.978,""end"":3.499,""score"":0.94},{""word"":""with"",""start"":3.539,""end"":3.72,""score"":0.73},{""word"":""existing"",""start"":3.8,""end"":4.301,""score"":0.971},{""word"":""clients."",""start"":4.341,""end"":4.782,""score"":0.806}]",0.0,0.0,11,1.0,1.0,1.0,1.0,0.0,1.0,11,1.0,0.23604999999999965,0.42290588235294113,0.13389117647058812,0.3263323529411765,0.18100588235294124,0.32484264705882354,1.0
-egA8-b7-3M$_$17,-egA8-b7-3M,ok,AS YOU HAVE MORE EXPERIENCE YOU HAVE MORE TIMES EXHIBITING YOU GET TO KNOW MORE PEOPLE,AS YOU HAVE MORE EXPERIENCE YOU HAVE MORE TIMES EXHIBITING YOU GET TO KNOW MORE PEOPLE,"[{""word"":""As"",""start"":0.634,""end"":0.735,""score"":0.999},{""word"":""you"",""start"":0.795,""end"":0.916,""score"":1.0},{""word"":""have"",""start"":0.956,""end"":1.096,""score"":1.0},{""word"":""more"",""start"":1.177,""end"":1.357,""score"":1.0},{""word"":""experience,"",""start"":1.417,""end"":2.08,""score"":0.889},{""word"":""you"",""start"":3.224,""end"":3.365,""score"":0.889},{""word"":""have"",""start"":3.405,""end"":3.526,""score"":0.999},{""word"":""more"",""start"":3.586,""end"":3.767,""score"":0.938},{""word"":""times"",""start"":3.827,""end"":4.208,""score"":0.938},{""word"":""exhibiting,"",""start"":4.309,""end"":4.891,""score"":0.999},{""word"":""you"",""start"":5.272,""end"":5.393,""score"":0.724},{""word"":""get"",""start"":5.433,""end"":5.553,""score"":1.0},{""word"":""to"",""start"":5.594,""end"":5.674,""score"":1.0},{""word"":""know"",""start"":5.734,""end"":5.895,""score"":0.874},{""word"":""more"",""start"":5.955,""end"":6.136,""score"":1.0},{""word"":""people."",""start"":6.196,""end"":6.537,""score"":0.999}]",0.0,0.0,16,1.0,1.0,1.0,1.0,0.0,1.0,16,1.0,0.2357454751131216,0.47471945701357443,0.17574547511312177,0.3480356334841628,0.21635944570135718,0.34969202488687734,1.0
-egA8-b7-3M$_$18,-egA8-b7-3M,ok,IT BECOMES EASIER AT EACH ONE OF THESE CONFERENCES TO CONNECT WITH PEOPLE THAT YOU'VE MET OR THAT YOU'RE DOING BUSINESS WITH,IT BECOMES EASIER AT EACH ONE OF THESE CONFERENCES TO CONNECT WITH PEOPLE THAT YOU'VE MET OR THAT YOU'RE DOING BUSINESS WITH,"[{""word"":""It"",""start"":0.574,""end"":0.654,""score"":0.978},{""word"":""becomes"",""start"":0.694,""end"":1.116,""score"":1.0},{""word"":""easier"",""start"":1.396,""end"":1.818,""score"":0.917},{""word"":""at"",""start"":1.978,""end"":2.038,""score"":0.968},{""word"":""each"",""start"":2.178,""end"":2.319,""score"":1.0},{""word"":""one"",""start"":2.499,""end"":2.58,""score"":1.0},{""word"":""of"",""start"":2.62,""end"":2.68,""score"":1.0},{""word"":""these"",""start"":2.72,""end"":2.86,""score"":1.0},{""word"":""conferences"",""start"":2.941,""end"":3.582,""score"":0.978},{""word"":""to"",""start"":4.104,""end"":4.204,""score"":1.0},{""word"":""connect"",""start"":4.264,""end"":4.625,""score"":0.932},{""word"":""with"",""start"":4.665,""end"":4.826,""score"":0.862},{""word"":""people"",""start"":4.866,""end"":5.207,""score"":0.82},{""word"":""that"",""start"":5.247,""end"":5.367,""score"":0.919},{""word"":""you've"",""start"":5.387,""end"":5.608,""score"":0.912},{""word"":""met"",""start"":5.708,""end"":5.909,""score"":1.0},{""word"":""or"",""start"":6.45,""end"":6.53,""score"":1.0},{""word"":""that"",""start"":6.59,""end"":6.671,""score"":0.996},{""word"":""you're"",""start"":6.711,""end"":6.891,""score"":0.88},{""word"":""doing"",""start"":6.911,""end"":7.132,""score"":1.0},{""word"":""business"",""start"":7.172,""end"":7.573,""score"":0.896},{""word"":""with."",""start"":7.653,""end"":7.854,""score"":1.0}]",0.0,0.0,22,1.0,1.0,1.0,1.0,0.0,1.0,22,1.0,0.20064372568093364,0.5049021522373541,0.14610019455252887,0.28419764105058365,0.2172783317120619,0.34761755228599217,1.0
-egA8-b7-3M$_$20,-egA8-b7-3M,ok,NOW YOU'VE GOT A FACE THAT YOU CAN CONNECT WITH A VOICE AND THAT MAKES YOU CLOSER TO THAT CLIENT,NOW YOU'VE GOT A FACE THAT YOU CAN CONNECT WITH A VOICE AND THAT MAKES YOU CLOSER TO THAT CLIENT,"[{""word"":""Now"",""start"":0.582,""end"":0.742,""score"":0.889},{""word"":""you've"",""start"":0.782,""end"":0.943,""score"":0.855},{""word"":""got"",""start"":0.983,""end"":1.143,""score"":0.841},{""word"":""a"",""start"":1.183,""end"":1.203,""score"":0.999},{""word"":""face"",""start"":1.303,""end"":1.584,""score"":0.97},{""word"":""that"",""start"":1.644,""end"":1.764,""score"":0.954},{""word"":""you"",""start"":1.804,""end"":1.904,""score"":0.979},{""word"":""can"",""start"":1.964,""end"":2.084,""score"":0.994},{""word"":""connect"",""start"":2.124,""end"":2.485,""score"":1.0},{""word"":""with"",""start"":2.565,""end"":2.725,""score"":0.764},{""word"":""a"",""start"":2.765,""end"":2.805,""score"":0.529},{""word"":""voice"",""start"":2.865,""end"":3.226,""score"":0.901},{""word"":""and"",""start"":3.947,""end"":4.047,""score"":1.0},{""word"":""that"",""start"":4.087,""end"":4.247,""score"":0.998},{""word"":""makes"",""start"":4.307,""end"":4.508,""score"":0.836},{""word"":""you"",""start"":4.548,""end"":4.668,""score"":0.89},{""word"":""closer"",""start"":4.708,""end"":5.129,""score"":1.0},{""word"":""to"",""start"":5.209,""end"":5.309,""score"":1.0},{""word"":""that"",""start"":5.349,""end"":5.529,""score"":0.877},{""word"":""client."",""start"":5.569,""end"":5.97,""score"":0.986}]",0.0,0.0,20,1.0,1.0,1.0,1.0,0.0,1.0,20,1.0,0.17349144900497482,0.25546360385572187,0.12414303482587075,0.18089541355721386,0.14574043843283593,0.208683372201493,1.0
