sample_id,word_id,raw_word,ctc_start,ctc_end,whisperx_start,whisperx_end,start_abs_difference_s,end_abs_difference_s,midpoint_abs_difference_s,whisperx_score
-dxfTGcXJoc$_$0,33,nutrigenomics,14.658942798273156,16.036723214285715,15.181,16.102,0.5220572017268434,0.06527678571428552,0.2936669937205645,0.879
-dxfTGcXJoc$_$0,34,and,16.036723214285715,16.228971644427002,16.282,16.362,0.24527678571428524,0.1330283555729963,0.189152570643639,1.0
-dxfTGcXJoc$_$0,35,pharmaceuticals,16.228971644427002,17.15817239010989,16.422,17.263,0.19302835557299858,0.10482760989011197,0.14892798273155705,0.862
-dxfTGcXJoc$_$0,36,to,17.15817239010989,17.63879346546311,17.644,17.744,0.48582760989010865,0.10520653453689022,0.29551707221349943,0.836
-dxfTGcXJoc$_$0,37,nanotechnology,17.63879346546311,18.680139128728413,17.804,18.785,0.16520653453688894,0.10486087127158683,0.13503370290423788,0.93
-dxfTGcXJoc$_$0,38,and,18.680139128728413,18.82432545133438,18.825,18.905,0.14486087127158598,0.08067454866561974,0.11276770996860286,0.888
-dxfTGcXJoc$_$0,39,medical,18.82432545133438,18.95249107142857,18.945,19.265,0.12067454866561889,0.31250892857142887,0.2165917386185221,0.894
-dxfTGcXJoc$_$0,40,devices.,19.01321565934066,19.72148479199372,19.285,19.806,0.271784340659341,0.08451520800628032,0.17814977433281243,1.0
-dxfTGcXJoc$_$1,0,For,0.1922175,0.49656187500000004,0.534,0.634,0.3417825,0.13743812499999997,0.23961031249999998,0.927
-dxfTGcXJoc$_$1,1,the,0.49656187500000004,0.656743125,0.654,0.734,0.15743812499999998,0.077256875,0.1173475,1.0
-dxfTGcXJoc$_$1,2,10th,0.656743125,0.9290512500000001,0.794,1.035,0.13725687500000006,0.10594874999999981,0.12160281249999993,0.933
-dxfTGcXJoc$_$1,3,straight,0.9290512500000001,1.137286875,1.115,1.435,0.18594874999999988,0.297713125,0.24183093749999995,0.93
-dxfTGcXJoc$_$1,4,"year,",1.137286875,1.4576493750000001,1.495,1.736,0.3577131250000001,0.27835062499999985,0.3180318750000001,0.736
-dxfTGcXJoc$_$1,5,some,1.7425375,2.258555625,2.256,2.577,0.5134624999999997,0.3184443749999999,0.4159534374999996,0.789
-dxfTGcXJoc$_$1,6,of,2.258555625,2.6109543750000004,2.637,2.717,0.37844437499999994,0.1060456249999997,0.24224500000000004,0.75
-dxfTGcXJoc$_$1,8,best,3.219643125,3.572041875,3.418,3.758,0.198356875,0.18595812499999997,0.19215749999999998,0.917
-dxfTGcXJoc$_$1,9,and,3.572041875,3.8603681250000004,3.919,3.999,0.346958125,0.13863187499999974,0.24279499999999965,1.0
-dxfTGcXJoc$_$1,10,most,3.8603681250000004,4.148694375,4.059,4.279,0.1986318749999998,0.1303056250000001,0.16446874999999972,1.0
-dxfTGcXJoc$_$1,11,innovative,4.148694375,4.789419375,4.439,4.92,0.29030562500000023,0.13058062500000034,0.2104431250000003,0.792
-dxfTGcXJoc$_$1,12,biotech,4.789419375,5.398108125,4.96,5.541,0.17058062500000037,0.1428918750000001,0.15673625000000024,0.715
-dxfTGcXJoc$_$1,13,companies,5.398108125,5.910688125,5.581,6.001,0.18289187500000015,0.09031187500000026,0.1366018750000002,0.99
-dxfTGcXJoc$_$1,14,and,5.910688125,6.038833125,6.081,6.161,0.17031187500000033,0.12216687499999956,0.14623937499999995,1.0
-dxfTGcXJoc$_$1,15,technologies,6.038833125,6.839739375000001,6.222,6.943,0.1831668750000004,0.103260624999999,0.1432137499999997,0.923
-dxfTGcXJoc$_$1,16,were,6.839739375000001,7.320283125000001,7.343,7.483,0.5032606249999994,0.16271687499999832,0.33298874999999883,1.0
-dxfTGcXJoc$_$1,17,on,7.320283125000001,7.544536875,7.683,7.784,0.3627168749999985,0.23946312499999944,0.30108999999999897,0.834
-dxfTGcXJoc$_$1,18,display,7.544536875,7.961008125000001,7.844,8.465,0.29946312499999994,0.5039918749999988,0.40172749999999935,0.959
-dxfTGcXJoc$_$1,19,at,8.085715,8.601733125,8.665,8.745,0.5792849999999987,0.14326687499999835,0.36127593749999765,1.0
-dxfTGcXJoc$_$1,20,the,8.601733125,8.793950625,8.785,8.905,0.18326687499999927,0.11104937499999856,0.14715812499999803,1.0
-dxfTGcXJoc$_$1,21,annual,8.793950625,9.290512500000002,9.105,9.426,0.31104937499999963,0.1354874999999982,0.22326843749999892,0.933
-dxfTGcXJoc$_$1,22,BIO,9.290512500000002,9.883183125,9.666,10.127,0.3754874999999984,0.24381687500000027,0.30965218750000023,0.909
-dxfTGcXJoc$_$1,23,International,9.883183125,10.700107500000001,10.247,10.808,0.3638168749999995,0.10789249999999839,0.23585468749999805,0.964
-dxfTGcXJoc$_$1,24,"Convention,",10.700107500000001,11.164633125000002,10.848,11.328,0.14789249999999932,0.1633668749999977,0.1556296874999985,0.958
-dxfTGcXJoc$_$1,25,which,11.38544875,11.901466875,11.889,12.069,0.5035512499999992,0.16753312500000028,0.33554218750000064,1.0
-dxfTGcXJoc$_$1,26,I,11.901466875,12.189793125000001,12.37,12.47,0.46853312499999866,0.2802068749999993,0.374369999999999,0.808
-dxfTGcXJoc$_$1,27,and,12.189793125000001,12.542191875,12.61,12.69,0.4202068749999981,0.14780812499999918,0.28400749999999864,1.0
-dxfTGcXJoc$_$1,28,other,12.542191875,12.734409375000002,12.81,12.97,0.2678081250000002,0.2355906249999986,0.2516993749999994,1.0
-dxfTGcXJoc$_$1,29,state,12.734409375000002,12.990699375000002,13.031,13.231,0.29659062499999855,0.24030062499999794,0.26844562499999824,0.9
-dxfTGcXJoc$_$1,30,officials,12.990699375000002,13.599388125,13.251,13.691,0.2603006249999975,0.0916118749999999,0.1759562499999987,0.995
-dxfTGcXJoc$_$1,31,attended,13.599388125,14.047895625,13.772,14.172,0.17261187499999942,0.12410437499999993,0.14835812500000056,0.975
-dxfTGcXJoc$_$1,32,this,14.047895625,14.240113125,14.192,14.352,0.1441043749999995,0.11188687499999972,0.12799562499999873,1.0
-dxfTGcXJoc$_$1,33,week,14.240113125,14.432330625000002,14.432,14.633,0.1918868749999998,0.20066937499999682,0.1962781249999983,1.0
-dxfTGcXJoc$_$1,34,in,14.432330625000002,14.816765625000002,14.873,14.933,0.44066937499999703,0.11623437499999767,0.27845187499999735,1.0
-dxfTGcXJoc$_$1,35,Chicago.,14.816765625000002,15.153146250000002,14.973,15.494,0.1562343749999986,0.3408537499999973,0.24854406249999794,0.938
-dxfTGcXJoc$_$2,0,An,0.2243397157996146,0.4967522278420038,0.562,0.622,0.33766028420038546,0.1252477721579962,0.23145402817919086,0.96
-dxfTGcXJoc$_$2,1,estimated,0.4967522278420038,1.1697713752408476,0.742,1.663,0.2452477721579962,0.4932286247591524,0.3692381984585743,0.936
-dxfTGcXJoc$_$2,2,"20,000",1.1697713752408476,1.7626691955684004,1.723,2.223,0.5532286247591525,0.46033080443159946,0.506779714595376,0.852
-dxfTGcXJoc$_$2,3,biotech,1.8715912813102116,2.836294978323699,2.343,2.983,0.4714087186897884,0.14670502167630106,0.3090568701830445,0.828
-dxfTGcXJoc$_$2,4,"scientists,",2.836294978323699,3.413168533236994,3.043,3.624,0.20670502167630112,0.21083146676300624,0.20876824421965368,0.898
-dxfTGcXJoc$_$2,5,executives,3.506066353564546,4.470770050578034,3.904,4.564,0.3979336464354537,0.09322994942196594,0.24558179792870982,0.976
-dxfTGcXJoc$_$2,6,and,4.470770050578034,4.695109766377648,4.764,4.844,0.2932299494219661,0.14889023362235232,0.22106009152215922,0.866
-dxfTGcXJoc$_$2,7,industry,4.7239105250481686,5.239934790462427,5.044,5.445,0.32008947495183104,0.20506520953757335,0.26257734224470175,1.0
-dxfTGcXJoc$_$2,8,experts,5.239934790462427,5.9610267341040455,5.565,6.025,0.32506520953757345,0.06397326589595487,0.19451923771676372,0.931
-dxfTGcXJoc$_$2,9,from,5.9610267341040455,6.4257304311175325,6.405,6.565,0.44397326589595476,0.1392695688824679,0.2916214173892113,0.882
-dxfTGcXJoc$_$2,10,more,6.4257304311175325,6.618021616088631,6.605,6.785,0.17926956888246792,0.16697838391136877,0.17312397639691834,0.875
-dxfTGcXJoc$_$2,11,than,6.618021616088631,6.8103128010597285,6.805,6.925,0.18697838391136834,0.11468719894027135,0.15083279142581985,1.0
-dxfTGcXJoc$_$2,12,50,6.8103128010597285,7.002603986030827,6.985,7.285,0.17468719894027185,0.2823960139691728,0.22854160645472232,0.806
-dxfTGcXJoc$_$2,13,nations,7.002603986030827,7.675623133429671,7.345,7.766,0.3423960139691724,0.09037686657032928,0.21638644026975085,0.964
-dxfTGcXJoc$_$2,14,were,7.675623133429671,8.060205503371868,8.086,8.226,0.41037686657032957,0.1657944966281324,0.288085681599231,0.876
-dxfTGcXJoc$_$2,15,at,8.060205503371868,8.284545219171482,8.386,8.466,0.32579449662813076,0.18145478082851696,0.25362463872832297,1.0
-dxfTGcXJoc$_$2,16,the,8.284545219171482,8.540933465799615,8.526,8.606,0.24145478082851746,0.0650665342003851,0.15326065751445217,0.843
-dxfTGcXJoc$_$2,19,to,9.45431659441233,9.630583513969171,9.607,9.707,0.1526834055876698,0.07641648603082984,0.11454994580924982,1.0
-dxfTGcXJoc$_$2,20,learn,9.630583513969171,9.822874698940268,9.807,10.107,0.1764164860308295,0.28412530105973133,0.2302708935452804,0.819
-dxfTGcXJoc$_$2,21,about,9.822874698940268,10.271554130539498,10.187,10.407,0.3641253010597314,0.13544586946050252,0.24978558526011607,1.0
-dxfTGcXJoc$_$2,22,the,10.271554130539498,10.463845315510596,10.447,10.527,0.17544586946050167,0.06315468448940287,0.11930027697495138,1.0
-dxfTGcXJoc$_$2,23,latest,10.463845315510596,10.816379154624276,10.587,10.927,0.12315468448940337,0.11062084537572403,0.1168877649325637,0.917
-dxfTGcXJoc$_$2,24,scientific,10.816379154624276,11.008670339595373,10.967,11.508,0.15062084537572495,0.49932966040462645,0.3249752528901757,0.915
-dxfTGcXJoc$_$2,25,"advances,",11.133616690751444,12.00217479527938,11.548,12.068,0.4143833092485565,0.06582520472061937,0.24010425698458704,1.0
-dxfTGcXJoc$_$2,26,and,12.00217479527938,12.514951288535643,12.548,12.648,0.5458252047206198,0.13304871146435637,0.33943695809248897,0.888
-dxfTGcXJoc$_$2,27,to,12.514951288535643,12.675193942678225,12.688,12.768,0.1730487114643573,0.09280605732177527,0.13292738439306628,1.0
-dxfTGcXJoc$_$2,28,exchange,12.675193942678225,12.931582189306356,12.828,13.349,0.152806057321774,0.41741781069364414,0.28511193400770907,0.982
-dxfTGcXJoc$_$2,29,ideas,13.28086825626204,13.796892521676298,13.489,13.909,0.20813174373795995,0.11210747832370238,0.16011961103083205,0.92
-dxfTGcXJoc$_$2,30,and,13.796892521676298,14.181474891618496,14.209,14.289,0.4121074783237013,0.10752510838150364,0.2598162933526025,0.852
-dxfTGcXJoc$_$2,31,establish,14.181474891618496,14.405814607418108,14.329,14.789,0.14752510838150457,0.38318539258189155,0.26535525048169806,0.999
-dxfTGcXJoc$_$2,32,business,14.434615366088629,14.950639631502888,14.869,15.21,0.43438463391137105,0.25936036849711286,0.34687250120424196,0.922
-dxfTGcXJoc$_$2,33,relationships.,14.979440390173409,15.944144087186896,15.27,16.01,0.290559609826591,0.06585591281310599,0.1782077613198485,0.95
-dxfTGcXJoc$_$6,1,participation,0.8654005393401016,1.5865676554568529,0.959,1.819,0.09359946065989833,0.2324323445431471,0.16301590260152277,0.975
-dxfTGcXJoc$_$6,2,at,1.5865676554568529,1.8429826300761423,1.9,1.96,0.31343234454314706,0.1170173699238577,0.21522485723350226,1.0
-dxfTGcXJoc$_$6,3,the,1.8429826300761423,2.003241989213198,2.02,2.14,0.17701736992385775,0.13675801078680205,0.15688769035533,0.889
-dxfTGcXJoc$_$6,4,annual,2.003241989213198,2.5320978743654825,2.34,2.66,0.3367580107868018,0.12790212563451764,0.2323300682106595,0.966
-dxfTGcXJoc$_$6,7,Convention,3.6378874524111677,4.118665529822335,3.781,4.302,0.1431125475888324,0.18333447017766424,0.16322350888324855,0.972
-dxfTGcXJoc$_$6,8,is,4.307780774111675,4.823806710025381,4.843,4.943,0.5352192258883246,0.11919328997461864,0.3272062579314712,1.0
-dxfTGcXJoc$_$6,9,the,4.823806710025381,5.048169812817259,5.023,5.123,0.19919328997461871,0.07483018718274081,0.13701173857867976,1.0
-dxfTGcXJoc$_$6,10,primary,5.048169812817259,5.496896018401015,5.183,5.703,0.13483018718274042,0.2061039815989849,0.1704670843908631,1.0
-dxfTGcXJoc$_$6,11,means,5.496896018401015,5.817414736675127,5.803,6.164,0.30610398159898455,0.3465852633248723,0.3263446224619284,0.894
-dxfTGcXJoc$_$6,12,by,5.817414736675127,6.266140942258883,6.264,6.404,0.4465852633248728,0.1378590577411165,0.2922221605329942,1.0
-dxfTGcXJoc$_$6,13,which,6.266140942258883,6.522555916878173,6.484,6.704,0.21785905774111658,0.1814440831218267,0.19965157043147164,0.9
-dxfTGcXJoc$_$6,14,our,6.522555916878173,6.875126506979696,7.005,7.145,0.48244408312182685,0.2698734930203033,0.37615878807106506,0.92
-dxfTGcXJoc$_$6,15,high-tech,6.875126506979696,7.564241751269036,7.225,7.725,0.34987349302030335,0.16075824873096334,0.25531587087563334,0.857
-dxfTGcXJoc$_$6,16,companies,7.564241751269036,8.125149508248732,7.765,8.226,0.20075824873096337,0.10085049175126848,0.15080437024111548,0.926
-dxfTGcXJoc$_$6,17,and,8.125149508248732,8.253356995558377,8.286,8.366,0.1608504917512672,0.11264300444162245,0.13674674809644483,1.0
-dxfTGcXJoc$_$6,18,institutions,8.378368496192895,9.086705663071065,8.426,9.147,0.047631503807105346,0.060294336928935266,0.053962920368020306,0.927
-dxfTGcXJoc$_$6,19,can,9.086705663071065,9.375172509517768,9.387,9.547,0.3002943369289355,0.171827490482233,0.23606091370558424,0.914
-dxfTGcXJoc$_$6,20,reach,9.375172509517768,9.631587484137057,9.627,9.868,0.2518274904822331,0.2364125158629431,0.24412000317258808,0.901
-dxfTGcXJoc$_$6,21,out,9.631587484137057,9.920054330583756,10.008,10.148,0.3764125158629419,0.2279456694162434,0.30217909263959264,0.781
-dxfTGcXJoc$_$6,22,to,9.920054330583756,10.272624920685281,10.268,10.388,0.3479456694162444,0.11537507931471858,0.23166037436548148,0.839
-dxfTGcXJoc$_$6,23,the,10.272624920685281,10.400832407994926,10.408,10.488,0.13537507931471815,0.0871675920050734,0.11127133565989578,0.91
-dxfTGcXJoc$_$6,24,global,10.400832407994926,10.81750674175127,10.548,10.949,0.1471675920050739,0.13149325824872982,0.13933042512690186,0.977
-dxfTGcXJoc$_$6,25,scientific,10.81750674175127,11.041869844543147,11.009,11.569,0.1914932582487303,0.5271301554568542,0.35931170685279223,0.929
-dxfTGcXJoc$_$6,26,community.,11.2630369606599,11.779062896573606,11.609,12.09,0.3459630393401003,0.3109371034263937,0.328450071383247,0.997
-egA8-b7-3M$_$1,0,I,0.24105023734177214,0.5303105221518987,0.621,0.681,0.3799497626582279,0.15068947784810138,0.26531962025316463,0.998
-egA8-b7-3M$_$1,1,started,0.7534612341772151,1.26953125,1.282,1.683,0.5285387658227849,0.41346875000000005,0.4710037579113925,0.929
-egA8-b7-3M$_$1,2,a,1.26953125,1.687351661392405,1.743,1.783,0.4734687500000001,0.09564833860759503,0.28455854430379757,0.5
-egA8-b7-3M$_$1,3,successful,1.687351661392405,2.008751977848101,1.843,2.445,0.15564833860759508,0.43624802215189895,0.295948180379747,0.967
-egA8-b7-3M$_$1,4,Legal,2.008751977848101,2.6354825949367084,2.505,2.725,0.496248022151899,0.08951740506329164,0.29288271360759555,0.956
-egA8-b7-3M$_$1,5,Nurse,2.6354825949367084,2.876532832278481,2.785,2.986,0.1495174050632917,0.10946716772151932,0.1294922863924055,0.876
-egA8-b7-3M$_$1,6,Consulting,2.876532832278481,3.4229133702531644,3.026,3.547,0.1494671677215189,0.12408662974683571,0.1367768987341773,0.951
-egA8-b7-3M$_$1,7,Business,3.4229133702531644,3.6800336234177213,3.587,3.987,0.16408662974683574,0.30696637658227877,0.23552650316455748,0.938
-egA8-b7-3M$_$1,8,in,3.967464398734177,4.483534414556962,4.769,5.109,0.8015356012658232,0.6254655854430382,0.7135005933544303,0.811
-egA8-b7-3M$_$1,9,1989.,4.483534414556962,5.512015427215189,5.21,5.43,0.7264655854430382,0.08201542721518962,0.3222250791139243,0.768
-egA8-b7-3M$_$1,10,I,5.799446202531645,6.31551621835443,5.65,5.751,0.14944620253164498,0.5645162183544299,0.3569812104430379,0.311
-egA8-b7-3M$_$1,11,mentor,6.31551621835443,6.7654766613924044,6.532,6.913,0.2164837816455698,0.1475233386075958,0.18200356012658325,0.791
-egA8-b7-3M$_$1,12,nurses,6.7654766613924044,7.2475771360759484,6.973,7.334,0.20752333860759542,0.08642286392405119,0.14697310126582375,1.0
-egA8-b7-3M$_$1,13,who,7.2475771360759484,7.3761372626582276,7.394,7.514,0.14642286392405168,0.13786273734177268,0.14214280063291218,0.889
-egA8-b7-3M$_$1,14,want,7.3761372626582276,7.601117484177214,7.574,7.814,0.1978627373417723,0.21288251582278583,0.20537262658227906,0.918
-egA8-b7-3M$_$1,15,to,7.601117484177214,7.858237737341772,7.854,7.935,0.25288251582278587,0.07676226265822805,0.16482238924050652,1.0
-egA8-b7-3M$_$1,16,become,7.858237737341772,8.115357990506329,7.975,8.275,0.11676226265822809,0.15964200949367147,0.13820213607595022,0.928
-egA8-b7-3M$_$1,17,Legal,8.115357990506329,8.484968354430379,8.335,8.556,0.21964200949367196,0.0710316455696205,0.14533682753164623,0.961
-egA8-b7-3M$_$1,18,Nurse,8.484968354430379,8.726018591772153,8.616,8.816,0.131031645569621,0.08998140822784784,0.11050652689873441,0.882
-egA8-b7-3M$_$1,19,Consultants.,8.726018591772153,9.400959256329113,8.856,9.498,0.12998140822784698,0.09704074367088644,0.11351107594936671,0.978
-egA8-b7-3M$_$13,0,What,0.20924150000000002,0.49896050000000003,0.542,0.643,0.3327585,0.1440395,0.23839900000000003,0.95
-egA8-b7-3M$_$13,1,are,0.49896050000000003,0.6277245,0.663,0.744,0.1640395,0.11627549999999998,0.14015749999999993,0.976
-egA8-b7-3M$_$13,2,you,0.6277245,0.7564885000000001,0.764,0.864,0.1362755,0.10751149999999987,0.12189349999999993,0.999
-egA8-b7-3M$_$13,3,doing,0.7564885000000001,0.9174435000000001,0.905,1.126,0.1485114999999999,0.2085564999999998,0.17853399999999986,1.0
-egA8-b7-3M$_$13,4,that's,0.9174435000000001,1.3037355000000002,1.166,1.367,0.24855649999999985,0.06326449999999983,0.15591049999999984,0.87
-egA8-b7-3M$_$13,5,"different?""",1.3037355000000002,1.4324995000000003,1.408,1.81,0.10426449999999976,0.3775004999999998,0.24088249999999967,1.0
-egA8-b7-3M$_$13,6,They,1.8177520000000005,2.3338475,2.333,2.474,0.5152479999999997,0.14015250000000012,0.3277002499999999,0.894
-egA8-b7-3M$_$13,7,always,2.3338475,2.6879485000000005,2.535,2.756,0.20115250000000007,0.06805149999999927,0.1346019999999999,1.0
-egA8-b7-3M$_$13,8,want,2.6879485000000005,2.8167125000000004,2.816,3.018,0.12805149999999932,0.2012874999999994,0.16466949999999958,0.972
-egA8-b7-3M$_$13,9,an,2.8167125000000004,3.0098585000000004,3.058,3.118,0.24128749999999943,0.10814149999999945,0.17471449999999922,0.826
-egA8-b7-3M$_$13,10,answer.,3.0098585000000004,3.2995775000000003,3.219,3.501,0.20914149999999943,0.20142249999999962,0.20528199999999952,0.937
-egA8-b7-3M$_$16,0,"Third,",0.20964411764705881,0.4676676470588235,0.534,0.794,0.3243558823529412,0.3263323529411765,0.32534411764705884,0.652
-egA8-b7-3M$_$16,1,another,0.5320941176470588,1.048220588235294,0.955,1.275,0.42290588235294113,0.22677941176470595,0.32484264705882354,1.0
-egA8-b7-3M$_$16,2,big,1.048220588235294,1.3384970588235294,1.335,1.496,0.286779411764706,0.15750294117647057,0.2221411764705883,1.0
-egA8-b7-3M$_$16,3,benefit,1.3384970588235294,1.5642676470588235,1.536,1.977,0.1975029411764706,0.4127323529411766,0.3051176470588236,0.999
-egA8-b7-3M$_$16,4,of,1.5642676470588235,1.9835558823529413,2.017,2.097,0.4527323529411764,0.11344411764705864,0.28308823529411753,1.0
-egA8-b7-3M$_$16,5,exhibiting,1.9835558823529413,2.564108823529412,2.157,2.698,0.1734441176470587,0.13389117647058812,0.15366764705882363,0.91
-egA8-b7-3M$_$16,6,is,2.564108823529412,2.789879411764706,2.818,2.898,0.25389117647058823,0.10812058823529425,0.18100588235294124,0.754
-egA8-b7-3M$_$16,7,connecting,2.789879411764706,3.3704323529411764,2.978,3.499,0.18812058823529432,0.12856764705882373,0.1583441176470588,0.94
-egA8-b7-3M$_$16,8,with,3.3704323529411764,3.56395,3.539,3.72,0.16856764705882377,0.15605000000000002,0.16230882352941212,0.73
-egA8-b7-3M$_$16,9,existing,3.56395,4.2090088235294125,3.8,4.301,0.23604999999999965,0.09199117647058763,0.16402058823529364,0.971
-egA8-b7-3M$_$16,10,clients.,4.2090088235294125,4.725055882352941,4.341,4.782,0.13199117647058767,0.05694411764705887,0.09446764705882371,0.806
-egA8-b7-3M$_$17,0,As,0.25684162895927604,0.5939462669683258,0.634,0.735,0.37715837104072397,0.14105373303167423,0.2591060520361991,0.999
-egA8-b7-3M$_$17,1,you,0.5939462669683258,0.7544722850678733,0.795,0.916,0.2010537330316743,0.1615277149321267,0.1812907239819005,1.0
-egA8-b7-3M$_$17,2,have,0.7544722850678733,0.9149983031674209,0.956,1.096,0.20152771493212662,0.18100169683257916,0.1912647058823529,1.0
-egA8-b7-3M$_$17,3,more,0.9149983031674209,1.171839932126697,1.177,1.357,0.2620016968325791,0.18516006787330297,0.22358088235294116,1.0
-egA8-b7-3M$_$17,4,"experience,",1.171839932126697,1.5249971719457014,1.417,2.08,0.24516006787330302,0.5550028280542987,0.40008144796380096,0.889
-egA8-b7-3M$_$17,5,you,2.678415158371041,3.194467760180996,3.224,3.365,0.5455848416289593,0.17053223981900434,0.3580585407239818,0.889
-egA8-b7-3M$_$17,6,have,3.194467760180996,3.3549937782805435,3.405,3.526,0.21053223981900393,0.17100622171945634,0.19076923076923014,0.999
-egA8-b7-3M$_$17,7,more,3.3549937782805435,3.57973020361991,3.586,3.767,0.2310062217194564,0.18726979638009,0.2091380090497732,0.938
-egA8-b7-3M$_$17,8,times,3.57973020361991,3.868677036199095,3.827,4.208,0.24726979638009006,0.339322963800905,0.2932963800904975,0.938
-egA8-b7-3M$_$17,9,"exhibiting,",3.898412895927602,4.703412330316743,4.309,4.891,0.4105871040723983,0.18758766968325702,0.2990873868778281,0.999
-egA8-b7-3M$_$17,10,you,4.73314819004525,5.249200791855204,5.272,5.393,0.5388518099547506,0.14379920814479608,0.3413255090497729,0.724
-egA8-b7-3M$_$17,11,get,5.249200791855204,5.409726809954751,5.433,5.553,0.1837992081447961,0.14327319004524863,0.16353619909502237,1.0
-egA8-b7-3M$_$17,12,to,5.409726809954751,5.570252828054299,5.594,5.674,0.184273190045249,0.10374717194570149,0.14401018099547525,1.0
-egA8-b7-3M$_$17,13,know,5.570252828054299,5.7307788461538465,5.734,5.895,0.1637471719457011,0.1642211538461531,0.1639841628959271,0.874
-egA8-b7-3M$_$17,14,more,5.7307788461538465,5.955515271493213,5.955,6.136,0.2242211538461536,0.1804847285067872,0.20235294117647085,1.0
-egA8-b7-3M$_$17,15,people.,5.955515271493213,6.180251696832579,6.196,6.537,0.24048472850678682,0.35674830316742057,0.29861651583710325,0.999
-egA8-b7-3M$_$18,0,It,0.22513545719844358,0.4985142266536965,0.574,0.654,0.3488645428015564,0.15548577334630354,0.25217515807393,0.978
-egA8-b7-3M$_$18,1,becomes,0.4985142266536965,1.0452717655642023,0.694,1.116,0.19548577334630346,0.07072823443579779,0.13310700389105068,1.0
-egA8-b7-3M$_$18,2,easier,1.0452717655642023,1.431218263618677,1.396,1.818,0.3507282344357976,0.38678173638132307,0.36875498540856033,0.917
-egA8-b7-3M$_$18,3,at,1.431218263618677,1.8814891780155643,1.978,2.038,0.546781736381323,0.15651082198443556,0.3516462791828793,0.968
-egA8-b7-3M$_$18,4,each,1.8814891780155643,2.138786843385214,2.178,2.319,0.2965108219844357,0.18021315661478576,0.2383619892996105,1.0
-egA8-b7-3M$_$18,5,one,2.138786843385214,2.42824671692607,2.499,2.58,0.3602131566147859,0.15175328307392988,0.2559832198443581,1.0
-egA8-b7-3M$_$18,6,of,2.42824671692607,2.5890577577821015,2.62,2.68,0.19175328307392991,0.0909422422178987,0.1413477626459143,1.0
-egA8-b7-3M$_$18,7,these,2.5890577577821015,2.7498687986381327,2.72,2.86,0.13094224221789874,0.11013120136186716,0.12053672178988295,1.0
-egA8-b7-3M$_$18,8,conferences,2.7498687986381327,3.4735184824902725,2.941,3.582,0.19113120136186712,0.10848151750972734,0.14980635943579745,0.978
-egA8-b7-3M$_$18,9,to,3.584600437743191,4.100681541828794,4.104,4.204,0.519399562256809,0.10331845817120566,0.31135901021400736,1.0
-egA8-b7-3M$_$18,10,connect,4.100681541828794,4.534871352140078,4.264,4.625,0.16331845817120616,0.09012864785992214,0.1267235530155646,0.932
-egA8-b7-3M$_$18,11,with,4.534871352140078,4.679601288910506,4.665,4.826,0.13012864785992218,0.14639871108949354,0.13826367947470786,0.862
-egA8-b7-3M$_$18,12,people,4.679601288910506,4.872574537937743,4.866,5.207,0.18639871108949357,0.33442546206225643,0.26041208657587545,0.82
-egA8-b7-3M$_$18,13,that,4.872574537937743,5.258521035992218,5.247,5.367,0.37442546206225646,0.1084789640077819,0.24145221303501918,0.919
-egA8-b7-3M$_$18,14,you've,5.258521035992218,5.515818701361868,5.387,5.608,0.12847896400778147,0.09218129863813207,0.11033013132295633,0.912
-egA8-b7-3M$_$18,15,met,5.515818701361868,5.708791950389106,5.708,5.909,0.1921812986381326,0.200208049610894,0.1961946741245133,1.0
-egA8-b7-3M$_$18,16,or,5.868117217898833,6.384198321984436,6.45,6.53,0.5818827821011672,0.1458016780155642,0.36384223005836525,1.0
-egA8-b7-3M$_$18,17,that,6.384198321984436,6.577171571011673,6.59,6.671,0.20580167801556382,0.09382842898832688,0.1498150535019449,0.996
-egA8-b7-3M$_$18,18,you're,6.577171571011673,6.802307028210117,6.711,6.891,0.13382842898832692,0.08869297178988322,0.11126070038910463,0.88
-egA8-b7-3M$_$18,19,doing,6.802307028210117,6.898793652723736,6.911,7.132,0.1086929717898828,0.23320634727626377,0.17094965953307373,1.0
-egA8-b7-3M$_$18,20,business,6.898793652723736,7.284740150778211,7.172,7.573,0.2732063472762638,0.2882598492217898,0.2807330982490268,0.896
-egA8-b7-3M$_$18,21,with.,7.284740150778211,7.606362232490273,7.653,7.854,0.368259849221789,0.247637767509727,0.307948808365758,1.0
-egA8-b7-3M$_$20,0,Now,0.25768905472636816,0.5636948072139304,0.582,0.742,0.3243109452736318,0.1783051927860696,0.2513080690298507,0.889
-egA8-b7-3M$_$20,1,you've,0.5636948072139304,0.8535949937810945,0.782,0.943,0.21830519278606964,0.08940500621890546,0.1538550995024876,0.855
-egA8-b7-3M$_$20,2,got,0.8535949937810945,0.9824395211442786,0.983,1.143,0.1294050062189055,0.16056047885572144,0.1449827425373134,0.841
-egA8-b7-3M$_$20,3,a,0.9824395211442786,1.1434951803482587,1.183,1.203,0.20056047885572148,0.05950481965174137,0.13003264925373137,0.999
-egA8-b7-3M$_$20,4,face,1.1434951803482587,1.433395366915423,1.303,1.584,0.15950481965174124,0.15060463308457717,0.1550547263681592,0.97
-egA8-b7-3M$_$20,5,that,1.433395366915423,1.658873289800995,1.644,1.764,0.210604633084577,0.10512671019900499,0.157865671641791,0.954
