sample_id,video_id,threshold,episode_count,valid_embedding_episode_count,identity_cluster_count,clusters_json,cluster_time_coverage_json,partition_signature,stable_partition_0_50_0_60_0_70,simultaneous_different_identity_clusters,episode_quality_json
-iRBcNs9oI8$_$8,-iRBcNs9oI8,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":6.706699999999998,""start"":0.0,""end"":8.008000000000001}]",0:0,1,0,"[{""sample_id"":""-iRBcNs9oI8$_$8"",""video_id"":""-iRBcNs9oI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":8.008000000000001,""frame_count"":201,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05471870303153992,""failures_json"":""[]""}]"
-iRBcNs9oI8$_$8,-iRBcNs9oI8,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":6.706699999999998,""start"":0.0,""end"":8.008000000000001}]",0:0,1,0,"[{""sample_id"":""-iRBcNs9oI8$_$8"",""video_id"":""-iRBcNs9oI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":8.008000000000001,""frame_count"":201,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05471870303153992,""failures_json"":""[]""}]"
-iRBcNs9oI8$_$9,-iRBcNs9oI8,0.5,2,2,1,"[[""0:0"",""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":1.9352666666666667,""start"":0.0,""end"":3.4034000000000004}]","0:0,0:1",1,0,"[{""sample_id"":""-iRBcNs9oI8$_$9"",""video_id"":""-iRBcNs9oI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.5338666666666667,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.019960612058639526,""failures_json"":""[]""},{""sample_id"":""-iRBcNs9oI8$_$9"",""video_id"":""-iRBcNs9oI8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":1.5682333333333334,""end"":3.4034000000000004,""frame_count"":45,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05722898244857788,""failures_json"":""[]""}]"
-iRBcNs9oI8$_$9,-iRBcNs9oI8,0.6,2,2,1,"[[""0:0"",""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":1.9352666666666667,""start"":0.0,""end"":3.4034000000000004}]","0:0,0:1",1,0,"[{""sample_id"":""-iRBcNs9oI8$_$9"",""video_id"":""-iRBcNs9oI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.5338666666666667,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.019960612058639526,""failures_json"":""[]""},{""sample_id"":""-iRBcNs9oI8$_$9"",""video_id"":""-iRBcNs9oI8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":1.5682333333333334,""end"":3.4034000000000004,""frame_count"":45,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05722898244857788,""failures_json"":""[]""}]"
-iRBcNs9oI8$_$9,-iRBcNs9oI8,0.7,2,2,1,"[[""0:0"",""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":1.9352666666666667,""start"":0.0,""end"":3.4034000000000004}]","0:0,0:1",1,0,"[{""sample_id"":""-iRBcNs9oI8$_$9"",""video_id"":""-iRBcNs9oI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.5338666666666667,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.019960612058639526,""failures_json"":""[]""},{""sample_id"":""-iRBcNs9oI8$_$9"",""video_id"":""-iRBcNs9oI8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":1.5682333333333334,""end"":3.4034000000000004,""frame_count"":45,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05722898244857788,""failures_json"":""[]""}]"
-lzEya4AM_4$_$5,-lzEya4AM_4,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":6.366666666666644,""start"":0.0,""end"":7.666666666666666}]",0:0,1,0,"[{""sample_id"":""-lzEya4AM_4$_$5"",""video_id"":""-lzEya4AM_4"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":7.666666666666666,""frame_count"":191,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05726844072341919,""failures_json"":""[]""}]"
-lzEya4AM_4$_$5,-lzEya4AM_4,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":6.366666666666644,""start"":0.0,""end"":7.666666666666666}]",0:0,1,0,"[{""sample_id"":""-lzEya4AM_4$_$5"",""video_id"":""-lzEya4AM_4"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":7.666666666666666,""frame_count"":191,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05726844072341919,""failures_json"":""[]""}]"
-lzEya4AM_4$_$5,-lzEya4AM_4,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":6.366666666666644,""start"":0.0,""end"":7.666666666666666}]",0:0,1,0,"[{""sample_id"":""-lzEya4AM_4$_$5"",""video_id"":""-lzEya4AM_4"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":7.666666666666666,""frame_count"":191,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05726844072341919,""failures_json"":""[]""}]"
-lzEya4AM_4$_$6,-lzEya4AM_4,0.5,2,2,1,"[[""0:0"",""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":11.866666666666626,""start"":0.0,""end"":14.766666666666666}]","0:0,0:1",1,0,"[{""sample_id"":""-lzEya4AM_4$_$6"",""video_id"":""-lzEya4AM_4"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":2.1333333333333333,""frame_count"":50,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.09613451361656189,""failures_json"":""[]""},{""sample_id"":""-lzEya4AM_4$_$6"",""video_id"":""-lzEya4AM_4"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":2.533333333333333,""end"":14.766666666666666,""frame_count"":306,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07426708936691284,""failures_json"":""[]""}]"
-lzEya4AM_4$_$6,-lzEya4AM_4,0.6,2,2,1,"[[""0:0"",""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":11.866666666666626,""start"":0.0,""end"":14.766666666666666}]","0:0,0:1",1,0,"[{""sample_id"":""-lzEya4AM_4$_$6"",""video_id"":""-lzEya4AM_4"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":2.1333333333333333,""frame_count"":50,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.09613451361656189,""failures_json"":""[]""},{""sample_id"":""-lzEya4AM_4$_$6"",""video_id"":""-lzEya4AM_4"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":2.533333333333333,""end"":14.766666666666666,""frame_count"":306,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07426708936691284,""failures_json"":""[]""}]"
-lzEya4AM_4$_$6,-lzEya4AM_4,0.7,2,2,1,"[[""0:0"",""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1""],""coverage_s"":11.866666666666626,""start"":0.0,""end"":14.766666666666666}]","0:0,0:1",1,0,"[{""sample_id"":""-lzEya4AM_4$_$6"",""video_id"":""-lzEya4AM_4"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":2.1333333333333333,""frame_count"":50,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.09613451361656189,""failures_json"":""[]""},{""sample_id"":""-lzEya4AM_4$_$6"",""video_id"":""-lzEya4AM_4"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":2.533333333333333,""end"":14.766666666666666,""frame_count"":306,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07426708936691284,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$1,-mJ2ud6oKI8,0.5,0,0,0,[],[],,1,0,[]
-mJ2ud6oKI8$_$1,-mJ2ud6oKI8,0.6,0,0,0,[],[],,1,0,[]
-mJ2ud6oKI8$_$1,-mJ2ud6oKI8,0.7,0,0,0,[],[],,1,0,[]
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8,0.5,2,2,2,"[[""0:0""],[""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":0.3003,""start"":2.9696333333333333,""end"":3.336666666666667},{""cluster_id"":1,""episodes"":[""1:1""],""coverage_s"":1.8017999999999983,""start"":3.536866666666667,""end"":5.7057}]",0:0|1:1,1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$2"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":2.9696333333333333,""end"":3.336666666666667,""frame_count"":9,""selected_frame_count"":9,""valid_embedding_count"":9,""robust_retained_count"":8,""dispersion"":0.012352854013442993,""failures_json"":""[]""},{""sample_id"":""-mJ2ud6oKI8$_$2"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":3.536866666666667,""end"":5.7057,""frame_count"":54,""selected_frame_count"":4,""valid_embedding_count"":4,""robust_retained_count"":4,""dispersion"":0.011397957801818848,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8,0.6,2,2,2,"[[""0:0""],[""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":0.3003,""start"":2.9696333333333333,""end"":3.336666666666667},{""cluster_id"":1,""episodes"":[""1:1""],""coverage_s"":1.8017999999999983,""start"":3.536866666666667,""end"":5.7057}]",0:0|1:1,1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$2"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":2.9696333333333333,""end"":3.336666666666667,""frame_count"":9,""selected_frame_count"":9,""valid_embedding_count"":9,""robust_retained_count"":8,""dispersion"":0.012352854013442993,""failures_json"":""[]""},{""sample_id"":""-mJ2ud6oKI8$_$2"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":3.536866666666667,""end"":5.7057,""frame_count"":54,""selected_frame_count"":4,""valid_embedding_count"":4,""robust_retained_count"":4,""dispersion"":0.011397957801818848,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8,0.7,2,2,2,"[[""0:0""],[""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":0.3003,""start"":2.9696333333333333,""end"":3.336666666666667},{""cluster_id"":1,""episodes"":[""1:1""],""coverage_s"":1.8017999999999983,""start"":3.536866666666667,""end"":5.7057}]",0:0|1:1,1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$2"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":2.9696333333333333,""end"":3.336666666666667,""frame_count"":9,""selected_frame_count"":9,""valid_embedding_count"":9,""robust_retained_count"":8,""dispersion"":0.012352854013442993,""failures_json"":""[]""},{""sample_id"":""-mJ2ud6oKI8$_$2"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":3.536866666666667,""end"":5.7057,""frame_count"":54,""selected_frame_count"":4,""valid_embedding_count"":4,""robust_retained_count"":4,""dispersion"":0.011397957801818848,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":1.8685333333333318,""start"":0.0,""end"":2.2022}]",0:0,1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$6"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":2.2022,""frame_count"":56,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.044210582971572876,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":1.8685333333333318,""start"":0.0,""end"":2.2022}]",0:0,1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$6"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":2.2022,""frame_count"":56,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.044210582971572876,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":1.8685333333333318,""start"":0.0,""end"":2.2022}]",0:0,1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$6"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":2.2022,""frame_count"":56,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.044210582971572876,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":3.503499999999999,""start"":0.0,""end"":4.170833333333333}]",0:0,1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$8"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":4.170833333333333,""frame_count"":105,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.037645161151885986,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":3.503499999999999,""start"":0.0,""end"":4.170833333333333}]",0:0,1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$8"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":4.170833333333333,""frame_count"":105,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.037645161151885986,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":3.503499999999999,""start"":0.0,""end"":4.170833333333333}]",0:0,1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$8"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":4.170833333333333,""frame_count"":105,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.037645161151885986,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8,0.5,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":5.638966666666665,""start"":0.0,""end"":7.007000000000001}]","0:0,1:1",1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$9"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":4.571233333333334,""frame_count"":115,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05303955078125,""failures_json"":""[]""},{""sample_id"":""-mJ2ud6oKI8$_$9"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":4.771433333333333,""end"":7.007000000000001,""frame_count"":54,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06703794002532959,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8,0.6,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":5.638966666666665,""start"":0.0,""end"":7.007000000000001}]","0:0,1:1",1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$9"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":4.571233333333334,""frame_count"":115,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05303955078125,""failures_json"":""[]""},{""sample_id"":""-mJ2ud6oKI8$_$9"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":4.771433333333333,""end"":7.007000000000001,""frame_count"":54,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06703794002532959,""failures_json"":""[]""}]"
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8,0.7,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":5.638966666666665,""start"":0.0,""end"":7.007000000000001}]","0:0,1:1",1,0,"[{""sample_id"":""-mJ2ud6oKI8$_$9"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":4.571233333333334,""frame_count"":115,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.05303955078125,""failures_json"":""[]""},{""sample_id"":""-mJ2ud6oKI8$_$9"",""video_id"":""-mJ2ud6oKI8"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":4.771433333333333,""end"":7.007000000000001,""frame_count"":54,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06703794002532959,""failures_json"":""[]""}]"
-mqbVkbCndg$_$0,-mqbVkbCndg,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":5.399999999999981,""start"":0.0,""end"":6.5}]",0:0,1,0,"[{""sample_id"":""-mqbVkbCndg$_$0"",""video_id"":""-mqbVkbCndg"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":6.5,""frame_count"":162,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.022011518478393555,""failures_json"":""[]""}]"
-mqbVkbCndg$_$0,-mqbVkbCndg,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":5.399999999999981,""start"":0.0,""end"":6.5}]",0:0,1,0,"[{""sample_id"":""-mqbVkbCndg$_$0"",""video_id"":""-mqbVkbCndg"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":6.5,""frame_count"":162,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.022011518478393555,""failures_json"":""[]""}]"
-mqbVkbCndg$_$0,-mqbVkbCndg,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":5.399999999999981,""start"":0.0,""end"":6.5}]",0:0,1,0,"[{""sample_id"":""-mqbVkbCndg$_$0"",""video_id"":""-mqbVkbCndg"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":6.5,""frame_count"":162,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.022011518478393555,""failures_json"":""[]""}]"
-qDkUB0GgYY$_$6,-qDkUB0GgYY,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":3.899999999999986,""start"":0.0,""end"":4.666666666666666}]",0:0,1,0,"[{""sample_id"":""-qDkUB0GgYY$_$6"",""video_id"":""-qDkUB0GgYY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":4.666666666666666,""frame_count"":117,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0647682249546051,""failures_json"":""[]""}]"
-qDkUB0GgYY$_$6,-qDkUB0GgYY,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":3.899999999999986,""start"":0.0,""end"":4.666666666666666}]",0:0,1,0,"[{""sample_id"":""-qDkUB0GgYY$_$6"",""video_id"":""-qDkUB0GgYY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":4.666666666666666,""frame_count"":117,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0647682249546051,""failures_json"":""[]""}]"
-qDkUB0GgYY$_$6,-qDkUB0GgYY,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":3.899999999999986,""start"":0.0,""end"":4.666666666666666}]",0:0,1,0,"[{""sample_id"":""-qDkUB0GgYY$_$6"",""video_id"":""-qDkUB0GgYY"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":4.666666666666666,""frame_count"":117,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0647682249546051,""failures_json"":""[]""}]"
-ri04Z7vwnc$_$0,-ri04Z7vwnc,0.5,0,0,0,[],[],,1,0,[]
-ri04Z7vwnc$_$0,-ri04Z7vwnc,0.6,0,0,0,[],[],,1,0,[]
-ri04Z7vwnc$_$0,-ri04Z7vwnc,0.7,0,0,0,[],[],,1,0,[]
-ri04Z7vwnc$_$2,-ri04Z7vwnc,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":1.9602999999999886,""start"":4.0040000000000004,""end"":6.006}]",0:0,1,0,"[{""sample_id"":""-ri04Z7vwnc$_$2"",""video_id"":""-ri04Z7vwnc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":4.0040000000000004,""end"":6.006,""frame_count"":47,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.029629021883010864,""failures_json"":""[]""}]"
-ri04Z7vwnc$_$2,-ri04Z7vwnc,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":1.9602999999999886,""start"":4.0040000000000004,""end"":6.006}]",0:0,1,0,"[{""sample_id"":""-ri04Z7vwnc$_$2"",""video_id"":""-ri04Z7vwnc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":4.0040000000000004,""end"":6.006,""frame_count"":47,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.029629021883010864,""failures_json"":""[]""}]"
-ri04Z7vwnc$_$2,-ri04Z7vwnc,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":1.9602999999999886,""start"":4.0040000000000004,""end"":6.006}]",0:0,1,0,"[{""sample_id"":""-ri04Z7vwnc$_$2"",""video_id"":""-ri04Z7vwnc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":4.0040000000000004,""end"":6.006,""frame_count"":47,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.029629021883010864,""failures_json"":""[]""}]"
-ri04Z7vwnc$_$5,-ri04Z7vwnc,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":3.4617999999999984,""start"":0.0,""end"":3.5035111111111115}]",0:0,1,0,"[{""sample_id"":""-ri04Z7vwnc$_$5"",""video_id"":""-ri04Z7vwnc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":3.5035111111111115,""frame_count"":83,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.043156564235687256,""failures_json"":""[]""}]"
-ri04Z7vwnc$_$5,-ri04Z7vwnc,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":3.4617999999999984,""start"":0.0,""end"":3.5035111111111115}]",0:0,1,0,"[{""sample_id"":""-ri04Z7vwnc$_$5"",""video_id"":""-ri04Z7vwnc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":3.5035111111111115,""frame_count"":83,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.043156564235687256,""failures_json"":""[]""}]"
-ri04Z7vwnc$_$5,-ri04Z7vwnc,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":3.4617999999999984,""start"":0.0,""end"":3.5035111111111115}]",0:0,1,0,"[{""sample_id"":""-ri04Z7vwnc$_$5"",""video_id"":""-ri04Z7vwnc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":3.5035111111111115,""frame_count"":83,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.043156564235687256,""failures_json"":""[]""}]"
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,0.5,3,3,2,"[[""0:0""],[""0:1"",""1:2""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":0.06666666666666643,""start"":2.1,""end"":2.1666666666666665},{""cluster_id"":1,""episodes"":[""0:1"",""1:2""],""coverage_s"":5.666666666666646,""start"":0.0,""end"":6.866666666666666}]","0:0|0:1,1:2",0,1,"[{""sample_id"":""-s9qJ7ATP7w$_$0"",""video_id"":""-s9qJ7ATP7w"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":2.1,""end"":2.1666666666666665,""frame_count"":2,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-s9qJ7ATP7w$_$0"",""video_id"":""-s9qJ7ATP7w"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.0,""end"":6.866666666666666,""frame_count"":94,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.1172800064086914,""failures_json"":""[]""},{""sample_id"":""-s9qJ7ATP7w$_$0"",""video_id"":""-s9qJ7ATP7w"",""episode_key"":""1:2"",""face_id"":1,""episode_id"":2,""start"":0.0,""end"":6.866666666666666,""frame_count"":170,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0004509091377258301,""failures_json"":""[]""}]"
